Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-7174,3632,-5790,73,654,378,-107,148,-44
10,-6448,3244,-5246,84,670,381,-107,150,-50
20,-6138,2698,-4968,103,712,414,-107,152,-50
30,-5930,2358,-5152,130,800,524,-105,151,-50
40,-6134,3108,-5924,162,815,546,-108,154,-47
50,-6610,3670,-6272,157,782,506,-107,151,-50
60,-6670,4074,-6894,144,706,458,-107,153,-51
70,-6472,3782,-6236,127,655,444,-108,155,-51
80,-5920,3928,-6210,114,654,432,-106,155,-54
90,-5664,3362,-5644,122,673,464,-107,155,-52
100,-6066,3642,-5642,124,695,459,-106,154,-53
110,-5996,3560,-6106,143,686,450,-107,154,-52
120,-6010,3832,-6570,125,657,433,-106,156,-54
130,-6772,3836,-6808,105,567,396,-105,155,-55
140,-6286,3950,-6240,98,527,355,-106,159,-57
150,-5880,3438,-6082,83,467,324,-104,154,-56
160,-5574,3156,-4906,113,555,372,-106,156,-56
170,-5234,3024,-4928,124,665,444,-103,156,-58
180,-5444,3362,-5162,135,764,499,-104,159,-56
190,-5790,3704,-6162,137,787,513,-104,157,-60
200,-6170,4186,-6804,139,748,474,-105,156,-58
210,-6144,4236,-7152,132,671,427,-102,159,-58
220,-5886,3920,-6612,108,615,382,-103,159,-59
230,-5062,3778,-6022,92,641,375,-106,160,-60
240,-5044,3472,-5572,109,706,424,-103,160,-62
250,-4890,3504,-5832,110,779,475,-103,160,-62
260,-5116,3958,-6830,120,799,484,-102,158,-61
270,-5636,4120,-7330,148,776,518,-102,160,-63
280,-5326,3834,-7212,144,791,521,-103,161,-63
290,-5060,3866,-7076,130,747,475,-102,160,-66
300,-4978,4176,-7614,129,701,484,-101,160,-65
310,-5072,4208,-7154,132,683,457,-101,163,-65
320,-4916,4110,-7304,119,656,434,-99,160,-66
330,-4634,4278,-7176,108,611,407,-100,161,-68
340,-4698,4138,-6596,119,636,425,-97,161,-68
350,-4530,4158,-6784,107,655,414,-99,164,-68
360,-4532,3782,-6594,114,680,449,-97,162,-68
370,-4756,3926,-7230,119,671,455,-99,161,-71
380,-4732,4362,-7298,114,658,406,-101,166,-69
390,-5000,4326,-7546,119,637,407,-96,163,-70
400,-4738,3980,-7158,111,606,409,-96,165,-70
410,-4088,4012,-6732,107,621,408,-97,165,-71
420,-4116,3992,-6512,122,686,453,-96,165,-71
430,-4434,3714,-6732,145,728,499,-95,166,-76
440,-4372,4004,-7182,147,747,508,-97,166,-71
450,-4390,4448,-7616,131,726,454,-98,165,-72
460,-4144,4638,-7716,122,708,432,-98,164,-76
470,-3868,4762,-7692,107,642,397,-95,165,-75
480,-3462,4414,-7202,107,631,395,-96,165,-73
490,-3692,4160,-7186,112,651,412,-96,166,-76
500,-3800,3702,-6966,122,688,445,-96,167,-76
510,-3738,3786,-7314,124,759,466,-95,167,-76
520,-3554,3970,-7516,124,759,436,-96,167,-77
530,-3494,4408,-8158,123,740,453,-94,167,-78
540,-3550,4534,-8348,122,677,434,-93,168,-79
550,-3440,4440,-8044,123,653,470,-94,170,-81
560,-3266,4384,-7684,130,653,462,-94,169,-79
570,-3284,4182,-7396,123,680,466,-91,167,-79
580,-3258,4458,-8014,115,669,456,-92,169,-81
590,-3044,4482,-7448,116,685,440,-90,167,-82
600,-3238,4498,-7746,112,677,421,-92,170,-80
610,-2812,4296,-7542,116,689,463,-94,170,-82
620,-3058,4556,-7528,120,712,452,-90,169,-85
630,-2928,4528,-8086,109,710,451,-92,169,-85
640,-2990,4592,-8486,121,661,442,-88,170,-83
650,-3150,4660,-8356,128,633,420,-88,172,-84
660,-2720,4724,-8106,111,609,388,-89,171,-87
670,-2734,4316,-7728,111,603,395,-89,169,-86
680,-2492,4010,-7222,126,651,441,-90,171,-85
690,-2138,4048,-7148,144,732,496,-87,172,-85
700,-2676,4476,-7936,147,763,501,-87,173,-89
710,-2660,4778,-8578,139,757,481,-88,171,-86
720,-2516,4816,-8708,118,697,436,-85,172,-87
