Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-6564,3298,-5934,-59,-798,-475,-90,172,-83
10,-6442,3004,-5150,-47,-800,-471,-105,152,-51
20,-6656,3126,-5028,-48,-756,-459,-109,152,-46
30,-6990,3158,-5628,-29,-750,-446,-109,152,-45
40,-6920,3454,-5950,-30,-777,-452,-109,149,-44
50,-7256,3582,-5628,-59,-845,-522,-108,152,-45
60,-6960,3300,-5230,-65,-866,-533,-110,149,-44
70,-6746,2766,-4316,-57,-841,-514,-107,151,-43
80,-6644,2432,-3990,-60,-745,-455,-108,150,-44
90,-6342,2764,-4754,-35,-697,-435,-108,148,-42
100,-7360,3196,-4754,-38,-689,-416,-109,148,-41
110,-7530,3108,-5188,-32,-694,-440,-109,148,-41
120,-7562,2664,-4684,-24,-696,-422,-108,148,-41
130,-6974,2270,-3958,-23,-626,-350,-109,149,-39
140,-6534,2032,-2906,-20,-478,-296,-111,148,-36
150,-6650,2000,-3056,18,-288,-181,-109,144,-39
160,-7052,2332,-3846,33,-178,-100,-108,148,-38
170,-7542,2666,-3940,43,-119,-73,-110,145,-40
180,-7474,2818,-4470,28,-115,-72,-110,147,-39
190,-7144,2514,-3810,39,-90,-56,-109,145,-39
200,-6942,2276,-3796,48,-36,-14,-107,146,-38
210,-6988,2406,-3804,54,21,16,-110,147,-38
220,-7246,2738,-4356,61,53,38,-111,150,-39
230,-7468,3100,-4766,55,27,11,-110,146,-37
240,-7634,3078,-4802,38,-4,-3,-110,147,-38
250,-7394,3004,-4806,26,-35,-21,-109,146,-38
260,-7180,2784,-4398,21,-33,-22,-109,148,-37
270,-6992,2686,-4384,26,-3,-7,-110,148,-38
280,-7096,2622,-4410,31,20,5,-108,146,-37
290,-7236,2794,-4646,42,30,19,-107,149,-38
300,-7478,2968,-4992,38,14,8,-109,147,-39
310,-7580,2948,-5042,23,-35,1,-108,146,-40
320,-7248,2724,-4564,45,-24,10,-110,147,-40
330,-6986,2518,-4416,57,-2,49,-110,149,-40
340,-7136,2638,-4430,61,12,46,-109,146,-39
