Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,1542,4346,-8498,56,70,54,-70,179,-102
10,1478,4740,-9246,54,28,24,-58,179,-108
20,1460,4870,-9490,34,-54,-33,-57,180,-106
30,1458,4714,-9232,20,-142,-85,-59,183,-107
40,1630,4354,-8564,12,-208,-130,-57,182,-107
50,1618,3906,-7950,15,-186,-123,-59,181,-105
60,1498,3754,-7942,27,-174,-109,-58,180,-108
70,1436,3784,-8174,38,-163,-83,-57,179,-105
80,1580,4404,-8768,35,-190,-109,-58,178,-104
90,1578,4818,-9390,12,-250,-155,-59,181,-106
100,1450,5032,-9936,9,-361,-223,-59,181,-107
110,1570,4688,-9230,-17,-462,-275,-59,176,-105
120,1608,4248,-8228,-28,-476,-286,-60,180,-105
130,1618,4130,-7872,-22,-458,-276,-56,180,-106
140,1290,4626,-8638,-3,-477,-287,-62,181,-106
150,1194,4882,-9640,1,-547,-320,-61,182,-105
160,1336,4984,-9838,-32,-652,-405,-61,180,-104
170,1238,4628,-8970,-62,-719,-464,-62,180,-105
180,1130,4022,-7916,-55,-722,-447,-63,179,-107
190,1264,3636,-7138,-48,-659,-413,-62,180,-104
200,1036,3582,-7234,-24,-553,-346,-61,179,-107
210,816,3866,-7666,-14,-489,-303,-64,178,-103
220,704,4174,-8292,-4,-454,-280,-63,181,-104
230,730,4458,-8606,-14,-457,-268,-64,180,-103
240,632,4496,-8628,-12,-498,-292,-65,178,-102
250,670,4596,-8616,-14,-530,-305,-64,178,-103
260,428,4504,-8576,-18,-542,-321,-67,178,-102
270,472,4046,-8162,-5,-508,-293,-65,179,-104
280,440,4150,-7960,3,-463,-276,-66,180,-102
290,354,4370,-8176,-8,-422,-269,-67,181,-103
300,592,4546,-8650,-2,-425,-271,-66,179,-102
310,358,4672,-8978,-4,-468,-301,-67,178,-102
320,216,4498,-8824,-20,-519,-341,-66,178,-103
330,392,4238,-8326,-22,-491,-328,-67,179,-102
340,440,4048,-8130,-6,-479,-302,-70,177,-102
350,176,4006,-8380,5,-456,-280,-69,179,-101
360,130,4280,-8670,-6,-453,-289,-67,179,-101
370,352,4422,-8732,-14,-480,-299,-70,179,-100
380,288,4542,-9006,-7,-514,-297,-67,178,-102
390,120,4632,-8942,-17,-562,-319,-69,179,-100
