Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-7410,-2284,3444,-23,-394,-272,-59,180,-109
10,-7336,-2242,3552,3,-194,-100,-95,122,4
20,-6810,-1916,2642,55,-16,-13,-93,120,6
30,-7114,-1714,2408,95,86,71,-94,120,5
40,-7532,-1148,2112,110,145,78,-96,121,4
50,-7824,-686,1094,86,101,54,-94,121,4
60,-7836,-678,1562,57,23,12,-95,123,7
70,-7452,-1048,2162,38,53,29,-94,122,6
80,-7250,-1102,1900,40,102,71,-94,122,5
90,-7848,-866,1468,44,116,82,-96,122,5
100,-8510,-438,848,28,53,49,-95,121,6
110,-8342,-372,828,11,-32,-3,-96,121,6
120,-7886,-866,1290,-3,-58,-34,-95,121,5
130,-7722,-1350,1672,21,-14,14,-96,122,6
140,-7810,-966,1544,50,36,47,-95,122,4
150,-8166,-688,1200,54,33,38,-93,123,4
160,-8268,-946,2142,40,97,68,-95,122,6
170,-7774,-1848,2928,55,295,191,-94,122,3
180,-7438,-1986,3092,77,546,370,-95,123,3
190,-7230,-2150,3320,143,807,529,-95,122,6
200,-7560,-1492,2270,182,974,651,-94,123,6
210,-7730,-1000,1740,208,1083,720,-98,122,5
220,-7704,-1158,1866,223,1135,730,-97,122,3
230,-7390,-980,1994,229,1157,760,-97,123,4
240,-7720,-666,1792,200,1231,806,-99,123,5
250,-6956,-824,1600,198,1346,884,-99,124,1
260,-7072,-560,1524,198,1406,886,-97,121,2
270,-7696,-674,1212,196,1422,905,-99,124,4
280,-7800,68,36,191,1392,886,-101,125,3
290,-7838,176,462,159,1304,805,-100,126,2
300,-8052,46,368,178,1318,779,-99,123,1
310,-7710,-494,1012,171,1363,845,-102,125,0
320,-7978,-176,-184,209,1336,864,-102,125,-1
330,-8440,436,-712,201,1331,891,-101,124,-2
340,-8488,612,-482,191,1337,867,-103,125,-3
350,-7858,664,-964,152,1308,804,-103,128,-3
360,-8536,872,-1094,147,1268,791,-105,127,-2
370,-8734,604,-1374,158,1258,818,-105,128,-3
380,-8234,896,-2006,187,1246,839,-105,128,-3
390,-8488,918,-972,184,1179,790,-104,128,-5
400,-8064,822,-1352,192,1176,763,-107,127,-3
410,-8522,808,-1074,197,1180,732,-107,128,-7
420,-8148,804,-1982,196,1152,721,-107,129,-6
430,-8184,1006,-1372,200,1076,732,-107,131,-6
440,-8618,1228,-1284,186,1068,680,-106,131,-7
450,-8134,1112,-1474,197,1101,757,-106,128,-11
460,-7596,594,-656,186,1115,753,-108,130,-10
470,-8104,1188,-1066,191,1160,784,-108,131,-9
480,-8192,1566,-1618,183,1223,761,-108,133,-11
490,-8216,1414,-1596,121,1195,697,-108,133,-10
500,-7920,1104,-902,139,1216,717,-107,131,-12
510,-7688,846,-1678,177,1216,775,-108,131,-14
520,-7824,840,-1454,206,1287,843,-108,134,-14
530,-8114,1442,-1782,209,1305,847,-108,134,-17
540,-7738,1742,-2468,207,1315,832,-109,135,-15
550,-8286,2094,-3050,200,1274,785,-110,134,-19
560,-8134,2086,-3154,182,1227,732,-108,137,-18
570,-7486,1756,-2622,169,1224,757,-109,135,-20
580,-7550,1802,-3106,159,1235,782,-111,137,-20
590,-7486,1750,-2962,161,1273,824,-111,139,-22
600,-8136,2296,-3646,168,1308,817,-109,137,-23
610,-8246,2230,-3832,162,1301,803,-108,137,-22
620,-7844,2138,-3676,177,1326,831,-112,140,-26
630,-6486,2044,-4708,185,1262,845,-109,140,-24
640,-8106,2274,-4262,215,1168,798,-110,140,-25
650,-8300,2454,-3920,206,1184,817,-112,141,-27
660,-7908,2896,-5138,223,1174,778,-113,144,-29
670,-7462,2516,-4022,203,1121,783,-111,140,-30
680,-7402,2588,-3610,193,1155,803,-110,141,-31
690,-7446,3102,-4252,205,1153,756,-109,143,-31
700,-7256,3092,-4080,149,1144,744,-109,144,-32
710,-7626,2690,-4032,161,1149,739,-110,145,-33
720,-6874,2516,-3862,176,1141,758,-108,143,-33
730,-6670,3112,-4610,162,1019,688,-110,144,-34
740,-8642,2708,-2900,122,1120,534,-109,146,-37
750,-6912,2606,-4592,99,1216,702,-111,148,-35
760,-7318,2140,-3966,207,1249,792,-108,147,-40
770,-6376,2322,-4356,162,1288,885,-110,148,-38
780,-6450,3412,-4960,206,1271,772,-109,149,-40
790,-7062,3578,-5298,192,1330,766,-109,148,-42
800,-6852,3468,-6410,202,1215,778,-108,149,-42
810,-7104,3244,-5290,194,1193,774,-106,150,-44
820,-6072,3436,-6148,190,1198,778,-107,150,-47
830,-6188,3678,-5080,158,1194,703,-108,151,-46
840,-6820,3332,-5964,187,1187,752,-107,153,-46
850,-6170,3536,-5820,158,1151,769,-106,154,-47
860,-6410,3622,-5772,171,1208,746,-107,151,-52
870,-6168,3322,-5936,181,1194,787,-107,154,-50
880,-5904,3796,-6106,187,1218,748,-106,153,-51
890,-6378,3470,-6412,196,1171,800,-106,155,-52
900,-6236,3776,-6132,172,1170,766,-107,156,-52
910,-5976,3752,-6758,176,1138,771,-106,157,-55
920,-5760,3950,-6134,199,1132,762,-106,155,-54
930,-5878,3974,-6984,185,1120,744,-105,155,-56
940,-5450,4254,-6954,163,1070,737,-105,157,-58
950,-6018,4082,-6468,167,1096,700,-104,157,-57
960,-5396,3574,-6316,193,1034,742,-104,156,-59
970,-5680,4248,-6532,166,1093,698,-103,159,-60
980,-4958,3994,-6182,159,1089,725,-104,158,-61
990,-5298,3894,-5452,158,1173,697,-103,161,-62
1000,-4454,3814,-6636,153,1212,743,-102,159,-63
1010,-5174,3934,-6586,189,1220,759,-102,162,-62
1020,-4930,3536,-6582,179,1229,783,-100,162,-64
1030,-4940,3614,-6804,186,1216,800,-101,161,-66
1040,-4774,3790,-7134,194,1202,781,-98,162,-68
1050,-4422,4102,-7110,187,1177,777,-100,161,-67
1060,-3642,4222,-7630,184,1146,759,-97,162,-70
1070,-4032,4432,-7122,190,1145,765,-99,165,-72
1080,-4132,4250,-6450,176,1191,732,-98,166,-69
1090,-3752,4268,-7486,172,1171,768,-97,164,-72
1100,-3902,4440,-7202,149,1193,737,-97,163,-74
1110,-3840,4238,-7290,162,1199,735,-96,165,-73
1120,-3784,4554,-8276,161,1148,743,-96,167,-74
1130,-3728,4348,-8014,155,1148,699,-94,166,-74
1140,-3858,4014,-7686,172,1085,739,-93,167,-76
1150,-3116,3938,-7062,162,1120,700,-93,169,-77
1160,-3160,3934,-8000,160,1156,743,-92,168,-77
1170,-2900,4378,-7868,190,1126,782,-90,170,-81
1180,-3298,4342,-7624,205,1171,801,-91,169,-77
1190,-3478,4114,-7908,183,1141,781,-92,169,-78
1200,-2632,4508,-7752,146,1154,733,-92,169,-83
1210,-2778,4708,-7852,167,1140,739,-89,170,-84
1220,-2464,5010,-8356,197,1151,777,-90,169,-84
1230,-2926,4642,-7920,175,1162,736,-87,171,-83
1240,-2540,4714,-8098,152,1150,743,-87,168,-87
1250,-2064,4406,-7330,162,1219,727,-85,171,-84
1260,-2084,4248,-7972,155,1199,731,-86,170,-88
1270,-1570,4794,-8136,175,1223,751,-86,170,-88
1280,-2564,4168,-8440,195,1156,756,-87,174,-87
1290,-2264,4398,-8366,193,1152,754,-84,172,-90
1300,-1908,4270,-8238,170,1146,739,-82,174,-89
1310,-1038,4562,-8162,162,1189,769,-83,174,-90
1320,-1350,4600,-8294,189,1132,739,-82,175,-90
1330,-1134,5190,-8482,176,1133,755,-82,174,-92
1340,-1254,4820,-8450,181,1135,725,-80,176,-93
1350,-1230,4516,-8256,177,1046,713,-81,176,-95
1360,-618,4518,-7278,152,1100,662,-79,176,-94
1370,-668,4170,-7384,157,1130,706,-79,174,-96
1380,-342,4100,-7532,169,1157,766,-76,176,-96
1390,-114,4072,-7692,189,1259,802,-77,177,-96
1400,-934,3838,-8142,188,1264,818,-73,178,-97
1410,-290,4466,-9322,179,1239,798,-76,176,-98
1420,-630,4950,-9254,153,1183,768,-75,176,-99
1430,-274,4830,-9128,187,1121,779,-74,176,-98
1440,20,4750,-9202,185,1092,776,-70,175,-100
1450,-70,4122,-8166,173,1101,744,-70,177,-101
