Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-7470,2458,-3896,197,1187,782,-96,122,3
10,-7758,2554,-4118,182,1206,798,-108,139,-30
20,-6956,2482,-4408,207,1180,753,-111,142,-28
30,-7440,2310,-3432,198,1144,809,-110,144,-30
40,-7132,2436,-3410,190,1171,806,-112,142,-30
50,-7432,2774,-4266,198,1163,753,-112,144,-33
60,-7600,3216,-4928,154,1152,745,-110,144,-33
70,-7306,2844,-4078,158,1162,758,-109,144,-33
80,-7034,2256,-4534,161,1093,747,-109,146,-34
90,-6972,3072,-5262,178,1003,693,-109,143,-36
100,-8682,2816,-3362,138,1108,569,-109,147,-37
110,-7508,2698,-5072,103,1158,712,-109,146,-38
120,-7840,2414,-4180,208,1218,801,-108,148,-41
130,-6200,2166,-3916,162,1366,887,-107,147,-39
140,-5602,3214,-5472,193,1293,802,-108,148,-42
150,-6492,3354,-4596,197,1332,816,-110,150,-45
160,-7402,3484,-6116,206,1246,790,-109,150,-42
170,-6748,3070,-5492,182,1186,769,-107,150,-46
180,-6440,3230,-5600,180,1186,788,-108,150,-46
190,-6070,3394,-4656,156,1177,692,-108,150,-46
200,-6688,3336,-6398,187,1155,757,-108,152,-49
210,-5916,3340,-5476,162,1154,751,-107,151,-49
220,-5796,3022,-4936,172,1207,744,-108,151,-49
230,-6178,3566,-6112,180,1196,800,-104,153,-51
240,-6016,4050,-6308,182,1231,740,-107,153,-52
250,-5572,3642,-6750,192,1184,818,-107,156,-53
260,-6114,3536,-6106,182,1186,765,-106,157,-54
270,-5390,3624,-6836,176,1143,787,-105,157,-54
280,-5372,3544,-5834,201,1149,760,-105,155,-55
290,-6070,3796,-7382,187,1124,750,-104,154,-54
300,-5926,4602,-6458,161,1085,732,-103,157,-58
310,-5446,3862,-6842,160,1087,703,-103,156,-58
320,-5202,3908,-6620,191,1031,750,-103,156,-60
330,-5766,3840,-6312,163,1088,681,-102,158,-61
340,-5024,3926,-6784,162,1084,738,-105,160,-61
350,-4924,3708,-5228,157,1181,697,-102,160,-64
360,-5042,3768,-6104,148,1199,748,-103,160,-64
370,-4908,4026,-6110,178,1225,763,-104,161,-64
380,-4806,3610,-7106,178,1224,795,-101,162,-66
390,-5068,4262,-7918,175,1208,787,-99,162,-66
400,-4968,3996,-7006,179,1188,780,-100,162,-65
410,-4350,3612,-6318,207,1164,774,-101,163,-68
420,-4120,4264,-7716,179,1146,760,-98,164,-68
430,-4286,4582,-6536,190,1133,766,-99,162,-70
440,-4540,4482,-6930,180,1194,734,-97,163,-70
450,-3796,4196,-7766,174,1167,783,-98,165,-71
460,-3768,4188,-6908,149,1210,729,-96,166,-72
470,-3826,4216,-8422,166,1186,739,-96,165,-74
480,-4108,4652,-7716,167,1139,737,-96,165,-74
490,-4074,4760,-8750,153,1128,688,-93,165,-75
500,-3352,3950,-7754,175,1076,745,-94,167,-77
510,-3106,3798,-6784,160,1123,684,-96,166,-76
520,-3416,4014,-7326,162,1153,738,-92,168,-77
530,-2984,4266,-7842,178,1119,778,-91,167,-78
540,-3226,4244,-7090,198,1184,782,-92,168,-81
550,-3246,4360,-8478,184,1139,783,-92,169,-82
560,-2998,4346,-7122,147,1161,722,-88,173,-85
570,-2522,4854,-8548,157,1152,741,-88,169,-82
580,-2684,4676,-7742,192,1149,785,-88,170,-83
