Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-7804,1540,-2240,-111,-1388,-845,-98,122,2
10,-7606,984,-1566,-99,-1320,-834,-109,131,-16
20,-7348,738,-800,-73,-1225,-764,-108,131,-14
30,-7918,796,-1808,-63,-1159,-705,-108,132,-12
40,-8458,1400,-2290,-62,-1202,-707,-109,133,-12
50,-9056,2044,-2490,-87,-1276,-785,-106,132,-10
60,-8402,2012,-2546,-96,-1388,-858,-108,129,-10
70,-8384,1282,-1208,-118,-1386,-894,-107,130,-10
80,-7914,536,-916,-130,-1404,-853,-107,131,-7
90,-7790,676,-556,-118,-1339,-843,-107,129,-7
100,-7536,458,-222,-131,-1281,-802,-107,128,-6
110,-8386,774,-744,-110,-1279,-823,-104,128,-5
120,-8502,690,-726,-127,-1294,-828,-104,125,-6
130,-8584,670,-1144,-126,-1314,-828,-104,127,-5
140,-7460,-58,-382,-97,-1307,-808,-103,127,-6
150,-8080,274,-448,-81,-1262,-795,-104,126,-4
160,-8490,318,634,-62,-1181,-738,-101,124,-3
170,-8008,174,150,-66,-1139,-721,-103,123,-2
180,-7882,610,-362,-75,-1183,-733,-104,126,-1
190,-8250,500,-276,-104,-1201,-742,-104,128,-3
200,-8382,430,-364,-93,-1208,-778,-101,124,-1
210,-8344,26,48,-116,-1238,-781,-101,123,0
220,-8080,-186,670,-113,-1204,-763,-102,124,-1
230,-8120,-214,-266,-88,-1236,-732,-101,123,0
240,-7996,272,-164,-100,-1346,-837,-98,123,2
250,-8016,-50,-354,-104,-1451,-891,-100,123,2
260,-8664,-266,852,-127,-1457,-939,-99,124,1
270,-7958,-888,1334,-129,-1405,-925,-97,122,3
280,-7236,-1082,1384,-105,-1379,-809,-98,123,3
290,-7832,-938,1902,-75,-1231,-771,-96,124,2
300,-7892,-318,368,-93,-1223,-744,-97,122,6
310,-8562,-600,1214,-104,-1242,-796,-96,123,4
320,-8002,-1214,2126,-109,-1102,-689,-95,122,5
330,-7074,-1860,2734,-85,-928,-567,-95,122,5
340,-6838,-1990,3930,-47,-679,-442,-93,121,4
350,-7276,-2420,3604,-18,-410,-266,-91,122,6
360,-7238,-2162,3704,14,-171,-72,-95,121,4
370,-6814,-1828,2720,63,13,10,-93,121,5
380,-7080,-1568,2396,97,110,79,-93,118,7
