Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-7430,2738,-4290,197,1143,747,-106,132,-9
10,-7392,2736,-3854,152,1142,773,-112,145,-34
20,-7604,3174,-4376,163,1151,754,-110,145,-34
30,-6842,2616,-3724,166,1069,732,-109,144,-35
40,-7118,3466,-4466,137,993,598,-109,145,-35
50,-7568,1524,-3400,191,1070,733,-109,146,-36
60,-7056,1782,-4348,167,1118,786,-109,146,-36
70,-6704,2510,-3764,199,1267,835,-110,147,-40
80,-6454,2546,-4370,188,1311,896,-109,148,-40
90,-6694,2782,-5062,224,1258,774,-108,148,-41
100,-6802,3162,-5220,171,1275,834,-109,151,-43
110,-6294,3832,-6786,189,1187,759,-108,149,-44
120,-6504,2932,-4878,214,1171,807,-107,150,-45
130,-6710,3794,-5532,172,1198,746,-108,151,-46
140,-6206,3266,-6114,172,1155,744,-109,152,-44
150,-6588,4044,-5498,158,1186,715,-106,151,-47
160,-6008,3402,-5974,143,1193,714,-108,152,-48
170,-6306,3236,-5874,171,1179,786,-105,151,-51
180,-6094,3342,-4802,164,1273,753,-107,152,-52
190,-5910,3750,-6820,159,1210,754,-105,153,-52
200,-6272,4010,-6426,188,1210,748,-107,154,-53
210,-5792,3184,-6594,215,1161,803,-105,154,-57
220,-5644,3394,-6074,174,1137,772,-105,156,-56
230,-6350,4094,-6906,192,1138,765,-103,155,-57
240,-5226,3546,-6052,193,1084,790,-106,156,-56
250,-5394,3830,-6268,177,1095,698,-104,158,-59
260,-5492,3810,-6470,162,1031,748,-102,157,-59
270,-5078,3886,-5386,169,1094,693,-103,160,-59
280,-4990,3736,-5810,154,1093,719,-104,160,-59
290,-4998,3930,-5788,135,1144,676,-104,159,-61
300,-5116,4006,-7084,160,1185,731,-100,159,-63
310,-5160,4074,-6984,157,1195,747,-102,160,-61
320,-4926,3666,-6636,177,1213,765,-103,161,-64
330,-5246,3778,-6744,205,1181,793,-101,162,-66
340,-4688,3342,-5920,199,1184,803,-102,163,-65
350,-4268,4076,-7012,182,1190,801,-99,161,-67
360,-4456,4492,-8010,187,1184,778,-100,165,-67
370,-4802,4632,-7138,167,1153,735,-98,162,-69
380,-4296,4602,-7222,150,1174,705,-100,163,-71
390,-3740,4204,-7066,166,1153,775,-96,165,-72
400,-3546,4312,-7146,175,1187,745,-98,166,-73
410,-3924,3908,-7404,191,1185,775,-99,165,-72
420,-3926,4828,-8474,158,1161,760,-99,168,-77
430,-3828,4724,-8326,163,1173,697,-93,165,-75
440,-3994,4270,-8058,178,1062,751,-93,167,-76
450,-3220,4134,-7020,176,1092,710,-95,168,-76
460,-3198,3770,-7884,184,1112,771,-94,166,-78
470,-2892,4004,-7386,194,1133,797,-92,167,-79
480,-2918,4634,-7430,167,1175,735,-90,169,-81
490,-3112,4852,-8662,179,1140,812,-93,169,-81
500,-2820,4350,-7318,216,1162,794,-91,170,-82
510,-2954,4170,-8164,171,1160,780,-89,169,-81
520,-2952,4322,-7538,160,1141,709,-89,169,-81
530,-2330,4864,-7914,148,1188,722,-88,170,-83
540,-2284,4396,-7528,185,1138,752,-89,171,-84
550,-2096,4300,-7978,187,1188,742,-89,172,-84
560,-2792,4490,-8774,165,1158,778,-87,172,-87
570,-2346,3976,-7436,183,1215,770,-88,170,-87
580,-2166,4694,-8870,168,1161,739,-84,172,-87
590,-1838,4692,-8472,172,1143,758,-84,173,-88
600,-1878,4642,-8830,201,1141,771,-85,171,-90
610,-1944,4218,-7868,188,1157,765,-82,174,-90
620,-1460,4614,-8710,139,1187,740,-79,171,-93
630,-1204,4526,-8004,150,1146,727,-80,173,-91
640,-1102,4752,-7984,141,1163,697,-81,174,-95
650,-1244,4818,-8862,141,1091,708,-79,175,-94
660,-456,4276,-7244,154,1123,671,-78,176,-93
670,-1166,4028,-7486,154,1112,698,-78,175,-93
680,-572,4010,-7516,154,1126,732,-78,174,-96
690,-386,4372,-7564,165,1220,745,-77,175,-96
700,-582,4140,-8184,185,1235,830,-75,177,-96
710,-384,4606,-8626,229,1243,850,-76,177,-96
720,-406,4448,-8610,202,1240,829,-72,177,-99
730,-196,4696,-8946,172,1182,762,-72,178,-97
740,214,4944,-8722,152,1156,734,-71,177,-99
750,280,4796,-7838,141,1121,727,-70,179,-99
760,416,4680,-8476,194,1112,748,-70,179,-100
770,330,4288,-7956,178,1125,730,-70,179,-99
780,374,4048,-7482,155,1178,724,-69,177,-101
790,760,4088,-7632,169,1193,725,-66,177,-103
800,510,4444,-8456,164,1160,704,-64,179,-104
810,1320,4444,-7966,156,1173,721,-64,179,-104
820,888,4694,-9672,201,1103,742,-63,178,-104
830,760,4236,-8892,204,1131,737,-64,182,-105
840,1202,4162,-8202,182,1146,743,-64,178,-105
850,1302,4306,-8396,173,1124,762,-61,180,-105
860,1818,4282,-8360,197,1132,766,-60,180,-106
870,1332,4540,-9622,191,1040,741,-60,180,-107
880,1878,5016,-9456,157,915,634,-58,180,-106
890,1788,5670,-10322,121,728,483,-59,180,-105
900,1644,6074,-11188,95,451,294,-56,180,-106
910,1852,6196,-11114,52,163,106,-55,178,-106
920,1746,5934,-10658,20,-97,-62,-56,180,-106
930,1858,4864,-9250,13,-224,-138,-58,181,-106
940,1864,3870,-7810,12,-222,-152,-58,181,-107
950,1884,3212,-6850,14,-141,-99,-56,180,-106
960,1882,3118,-6690,33,-5,-22,-57,181,-109
970,1788,3546,-7498,60,74,38,-56,181,-110
980,1726,4184,-8586,66,87,64,-56,179,-108
990,1562,4722,-9648,40,17,32,-57,180,-108
1000,1582,4862,-9816,25,-90,-10,-56,181,-108
1010,1576,4770,-9232,12,-178,-60,-58,180,-108
1020,1574,4176,-8160,-3,-195,-74,-57,180,-108
1030,1612,3714,-7232,15,-136,-42,-57,179,-108
1040,1550,3536,-6998,30,-49,10,-58,181,-107
1050,1598,3772,-7156,52,43,51,-56,180,-106
1060,1564,4336,-8032,61,83,50,-60,179,-108
1070,1528,4806,-8936,60,51,15,-57,180,-107
1080,1410,5026,-9538,43,-53,-52,-59,179,-106
1090,1500,5006,-9576,18,-190,-143,-57,178,-105
1100,1378,4940,-9498,8,-338,-231,-57,181,-107
1110,1588,4934,-9400,-9,-488,-327,-56,178,-107
1120,1700,5084,-10078,-30,-667,-446,-59,180,-106
1130,1516,5680,-10874,-50,-910,-565,-58,182,-105
1140,1400,5770,-11556,-64,-1137,-690,-58,178,-103
