Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,1418,4048,-8302,94,381,258,-79,174,-94
10,1498,4416,-8752,86,372,239,-58,179,-110
20,1382,4674,-9082,75,320,215,-57,179,-108
30,1350,4624,-9166,68,270,187,-60,180,-106
40,1264,4582,-9186,73,169,142,-60,180,-108
50,1456,4568,-8784,63,108,91,-56,180,-106
60,1488,4568,-8790,58,84,60,-58,180,-107
70,1426,4368,-8702,63,64,46,-60,179,-108
80,1516,4226,-8408,54,34,25,-58,178,-106
90,1606,4164,-8246,41,45,17,-59,178,-109
100,1538,4078,-8434,55,52,31,-60,181,-109
110,1514,4076,-8316,51,43,29,-59,180,-108
120,1484,4222,-8626,41,15,20,-59,182,-109
130,1520,4292,-8790,42,-13,11,-57,183,-109
140,1514,4356,-8804,43,-36,-8,-55,179,-109
150,1530,4236,-8656,32,-67,-20,-58,182,-109
160,1552,4106,-8342,34,-71,-24,-58,182,-110
170,1536,4012,-8090,30,-62,-18,-58,181,-107
180,1516,4042,-8010,34,-38,-3,-57,181,-109
190,1536,4088,-8150,38,-14,2,-57,181,-109
200,1462,4238,-8398,41,-14,0,-57,178,-107
210,1440,4362,-8622,38,-19,-2,-60,182,-107
220,1460,4340,-8666,38,-39,-18,-56,178,-107
230,1412,4266,-8476,38,-55,-27,-58,179,-109
240,1416,4088,-8240,37,-55,-28,-58,182,-109
250,1430,3992,-8092,37,-37,-14,-60,179,-110
260,1472,3958,-8076,44,-17,-1,-57,179,-107
270,1460,4090,-8254,46,0,16,-58,181,-107
280,1480,4254,-8498,46,-11,9,-57,180,-109
290,1476,4368,-8634,41,-32,-3,-58,179,-107
300,1482,4370,-8704,36,-56,-30,-58,181,-106
310,1458,4322,-8682,29,-93,-51,-60,181,-106
320,1550,4228,-8456,29,-105,-60,-60,183,-106
330,1512,4126,-8372,35,-123,-72,-58,180,-107
340,1486,4196,-8432,26,-145,-87,-58,180,-109
350,1428,4258,-8496,31,-151,-81,-57,182,-108
360,1440,4346,-8778,34,-177,-89,-59,179,-106
370,1508,4304,-8614,20,-185,-110,-58,181,-108
380,1604,4216,-8298,11,-172,-109,-57,180,-107
390,1448,4136,-8146,12,-171,-93,-59,179,-107
400,1348,4024,-8118,29,-167,-79,-57,182,-107
410,1350,4136,-8340,31,-174,-81,-58,180,-106
420,1330,4386,-8642,20,-178,-102,-58,179,-105
430,1372,4620,-8768,6,-193,-124,-61,182,-107
440,1212,4540,-9018,12,-243,-138,-61,181,-106
450,1238,4384,-8620,12,-282,-159,-59,180,-106
460,1340,4176,-8118,4,-259,-161,-59,180,-107
470,1306,4174,-7950,4,-241,-151,-60,181,-105
480,1084,4200,-8466,16,-249,-142,-60,180,-108
490,1158,4406,-8670,28,-265,-141,-61,179,-105
500,1310,4566,-8636,4,-281,-175,-62,180,-105
