Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,1032,6240,-11568,-4,-596,-374,-97,164,-72
10,1740,6134,-11428,-42,-844,-544,-58,180,-106
20,1550,5834,-10820,-93,-1080,-713,-58,181,-105
30,1266,5506,-9938,-106,-1251,-830,-60,181,-106
40,1544,4706,-8846,-147,-1369,-910,-62,182,-105
50,1478,4930,-8892,-143,-1418,-931,-60,179,-104
60,1474,4300,-8892,-110,-1461,-917,-63,181,-103
70,1290,4152,-9204,-96,-1515,-940,-65,180,-103
80,1126,3752,-8284,-124,-1510,-941,-66,180,-103
90,1154,3906,-8208,-119,-1439,-903,-65,179,-102
100,494,3522,-8144,-94,-1446,-872,-66,177,-102
110,972,4172,-8388,-107,-1400,-846,-69,176,-100
120,1110,4100,-7720,-104,-1307,-843,-69,178,-101
130,516,4684,-8352,-120,-1271,-821,-70,178,-99
140,126,4516,-7712,-121,-1227,-791,-71,179,-101
150,-420,4516,-8286,-120,-1256,-787,-70,175,-99
160,-588,4408,-8474,-102,-1261,-779,-74,177,-98
170,-1142,4390,-8024,-109,-1267,-783,-76,177,-96
180,-742,3918,-7794,-102,-1221,-757,-72,176,-95
190,-1298,4364,-8108,-106,-1190,-729,-77,175,-97
200,-974,4390,-7650,-73,-1154,-679,-77,173,-94
210,-1312,4926,-8788,-62,-1141,-692,-80,175,-95
220,-1060,4652,-8472,-59,-1171,-713,-80,175,-93
230,-1374,4650,-8302,-67,-1145,-735,-78,174,-92
240,-1612,4372,-7982,-88,-1155,-750,-79,174,-92
250,-1488,4676,-8206,-58,-1134,-716,-82,174,-92
260,-1742,4886,-8856,-68,-1146,-751,-81,176,-89
270,-1196,4936,-9274,-96,-1177,-767,-83,173,-88
280,-1400,4494,-8550,-131,-1195,-821,-84,174,-89
290,-1590,4648,-7960,-101,-1202,-793,-85,172,-87
300,-1568,4568,-8522,-116,-1242,-803,-85,173,-88
310,-1840,3822,-7882,-87,-1212,-740,-86,170,-86
320,-2120,3952,-9036,-73,-1222,-737,-85,170,-85
330,-2136,4170,-7994,-96,-1204,-738,-88,172,-85
340,-2572,4530,-8208,-99,-1206,-744,-86,170,-85
350,-2384,5036,-8498,-86,-1244,-742,-90,170,-85
360,-2632,4716,-8244,-88,-1266,-779,-90,170,-84
370,-3454,4442,-8150,-110,-1294,-796,-90,171,-83
380,-3016,4480,-7776,-127,-1332,-841,-90,168,-81
390,-2894,4544,-7516,-147,-1319,-863,-93,169,-82
400,-2870,4494,-7704,-122,-1293,-840,-91,168,-79
410,-3410,4144,-6614,-101,-1269,-791,-94,169,-79
420,-4064,3922,-7218,-87,-1252,-777,-96,168,-75
430,-3568,4226,-8126,-96,-1267,-791,-93,168,-75
440,-3612,3986,-7262,-93,-1266,-807,-94,166,-76
450,-3912,3622,-6528,-94,-1267,-791,-97,169,-77
460,-3736,4382,-7070,-88,-1202,-761,-96,166,-74
470,-4192,4218,-7174,-95,-1187,-746,-95,165,-72
480,-4540,4342,-7028,-84,-1140,-729,-96,165,-72
490,-4210,4410,-7334,-97,-1151,-769,-99,165,-71
500,-4550,4348,-7174,-113,-1161,-782,-98,165,-70
510,-4136,3842,-6062,-103,-1167,-776,-100,166,-71
520,-4212,3578,-6240,-115,-1120,-738,-99,161,-66
530,-4724,4120,-7210,-89,-1124,-743,-100,162,-65
540,-4770,4404,-7580,-102,-1143,-753,-100,162,-68
550,-5088,4058,-7538,-73,-1188,-773,-103,163,-67
560,-4962,3780,-6836,-96,-1247,-757,-101,160,-67
570,-4980,4274,-7212,-78,-1243,-760,-102,160,-65
580,-5092,3954,-6866,-98,-1251,-732,-103,159,-62
590,-5320,4322,-7320,-95,-1270,-780,-102,159,-62
600,-4924,4144,-7152,-98,-1305,-781,-104,158,-61
610,-5446,3656,-6120,-90,-1278,-795,-104,158,-58
620,-4958,3722,-6206,-103,-1260,-789,-104,158,-58
630,-5298,4270,-6714,-117,-1234,-795,-105,160,-55
640,-5668,4242,-6698,-119,-1285,-811,-107,156,-56
650,-6034,4096,-6670,-119,-1331,-878,-103,155,-56
660,-5518,3502,-5834,-123,-1327,-853,-105,155,-56
670,-5500,3064,-5448,-108,-1288,-821,-104,155,-55
680,-6270,3142,-5054,-96,-1244,-765,-106,154,-52
690,-6006,3086,-4914,-83,-1174,-718,-106,153,-50
700,-6610,3208,-5232,-62,-1129,-718,-105,153,-49
710,-6406,3444,-5190,-85,-1077,-700,-107,152,-48
720,-6248,3146,-5248,-96,-1060,-714,-108,153,-47
730,-6204,3832,-6572,-78,-1106,-685,-106,152,-46
740,-7218,3916,-5844,-86,-1145,-741,-108,150,-48
750,-6792,3718,-6162,-95,-1208,-754,-108,149,-46
760,-6766,3228,-5434,-99,-1236,-782,-109,151,-45
770,-6212,3264,-5656,-97,-1244,-773,-107,152,-44
780,-6778,3354,-5384,-95,-1270,-803,-109,151,-42
790,-6436,3310,-5476,-119,-1294,-830,-107,148,-42
800,-6504,3134,-4980,-111,-1271,-805,-107,147,-41
810,-6958,2704,-4694,-104,-1256,-801,-110,147,-40
820,-6938,2996,-5004,-114,-1240,-748,-111,145,-38
830,-7340,2782,-4566,-107,-1208,-790,-107,146,-39
840,-7250,2676,-5008,-95,-1300,-802,-111,147,-37
850,-7034,3188,-5252,-84,-1310,-825,-109,146,-35
860,-7734,2486,-4434,-88,-1358,-794,-110,144,-34
870,-7424,2706,-3770,-80,-1314,-795,-109,144,-34
880,-7122,2656,-4382,-82,-1310,-814,-109,145,-35
890,-7654,2754,-3482,-83,-1319,-788,-109,141,-33
900,-7144,2194,-3254,-99,-1232,-766,-110,140,-30
910,-7534,2102,-3230,-102,-1262,-761,-110,141,-30
920,-7796,2788,-3716,-94,-1234,-826,-111,140,-26
930,-7976,2306,-3154,-127,-1237,-773,-110,140,-30
940,-7516,1944,-2820,-122,-1240,-821,-109,141,-26
950,-7494,1850,-2880,-104,-1243,-781,-112,138,-26
960,-7534,1788,-2608,-91,-1182,-766,-110,140,-27
970,-7744,1732,-3004,-92,-1247,-764,-110,138,-25
980,-8054,2026,-2824,-93,-1276,-798,-109,139,-21
990,-7854,2046,-3142,-100,-1297,-805,-107,138,-22
1000,-8048,2310,-3058,-117,-1282,-859,-110,135,-23
1010,-7954,1604,-1714,-112,-1257,-801,-109,136,-22
1020,-7430,1350,-2080,-130,-1215,-789,-110,136,-19
1030,-7300,1110,-1696,-90,-1163,-717,-109,135,-17
1040,-8514,1682,-3488,-90,-1200,-753,-110,134,-19
1050,-8906,1936,-3220,-93,-1346,-810,-107,132,-15
1060,-8350,1702,-2750,-104,-1392,-863,-106,135,-17
1070,-7656,818,-1214,-112,-1334,-839,-107,131,-13
1080,-7568,922,-1398,-79,-1238,-782,-108,133,-13
1090,-8296,900,-1668,-67,-1151,-719,-107,133,-15
1100,-8306,1266,-2284,-61,-1183,-703,-105,130,-11
1110,-8700,2156,-2488,-73,-1273,-775,-108,131,-10
1120,-8306,1736,-2700,-84,-1387,-858,-107,128,-10
1130,-8458,1176,-746,-127,-1397,-898,-107,129,-11
1140,-7606,654,-956,-130,-1403,-871,-107,129,-8
1150,-7532,258,90,-118,-1325,-831,-105,128,-6
1160,-7794,476,-190,-123,-1260,-795,-104,127,-7
1170,-8796,1036,-1584,-109,-1263,-805,-107,128,-5
1180,-8638,852,-1096,-108,-1317,-828,-105,126,-7
1190,-8344,194,-700,-121,-1330,-855,-104,127,-6
1200,-7440,146,-426,-102,-1324,-806,-105,126,-3
1210,-8060,310,-168,-89,-1302,-824,-105,125,-3
1220,-8544,56,-166,-50,-1198,-700,-104,126,-4
1230,-8614,440,-222,-60,-1152,-727,-103,127,-3
1240,-7956,338,-60,-79,-1167,-739,-101,126,-2
1250,-8454,334,-480,-93,-1194,-699,-104,125,-2
1260,-8308,550,142,-95,-1199,-768,-101,124,1
1270,-8014,-40,424,-114,-1219,-762,-101,124,-1
1280,-7992,-128,926,-116,-1197,-757,-100,123,3
1290,-8192,-108,-560,-73,-1226,-718,-99,125,0
1300,-8278,642,-496,-104,-1315,-848,-101,124,1
1310,-8264,230,-812,-105,-1456,-899,-100,122,3
1320,-8234,108,886,-116,-1430,-962,-98,123,3
1330,-7562,-520,1342,-154,-1426,-933,-98,123,2
1340,-7766,-736,1146,-124,-1372,-822,-97,122,5
1350,-7198,-832,2184,-90,-1236,-780,-97,121,5
1360,-7726,-518,1122,-89,-1187,-742,-98,121,5
1370,-8334,-656,1720,-109,-1243,-790,-98,124,0
1380,-8002,-1382,2602,-100,-1118,-707,-95,121,4
