Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-7238,2826,-4608,22,-47,-21,-98,164,-69
10,-7012,2746,-4406,29,-18,-10,-110,144,-38
20,-7054,2674,-4462,30,7,-2,-109,146,-39
30,-7170,2726,-4606,32,33,23,-109,144,-39
40,-7310,2852,-4674,34,42,24,-108,145,-39
50,-7444,2694,-4766,38,50,47,-108,147,-39
60,-7304,2890,-4944,50,37,35,-110,146,-36
70,-7190,2794,-3966,31,62,30,-110,146,-38
80,-6710,2276,-3522,42,275,182,-111,147,-40
90,-6660,2098,-3446,96,354,267,-108,147,-38
100,-6826,1690,-2554,114,598,419,-111,147,-41
110,-6688,2162,-3350,135,794,496,-108,146,-39
120,-6920,2354,-4954,187,873,639,-110,148,-39
130,-7748,3380,-5418,153,708,490,-109,148,-42
140,-7546,3180,-4606,134,708,465,-110,148,-43
150,-6824,3602,-5280,148,691,463,-107,147,-41
160,-7014,2814,-3824,125,690,436,-111,150,-43
170,-6598,2980,-4304,130,771,508,-107,150,-44
180,-6466,2950,-4286,145,808,484,-108,148,-42
190,-6862,3604,-5202,111,860,479,-108,149,-45
200,-7076,3522,-5940,111,804,448,-104,147,-49
210,-7078,3888,-6216,106,738,421,-107,152,-46
220,-6954,3466,-5962,88,674,403,-108,151,-46
230,-6098,3022,-5066,93,711,417,-109,153,-48
240,-6056,2740,-5038,125,746,462,-107,153,-49
250,-5954,2764,-5086,132,797,514,-107,149,-48
260,-6232,3336,-6100,155,801,536,-106,153,-49
270,-6540,3810,-6570,143,764,497,-105,152,-49
280,-6816,3980,-7108,129,680,450,-106,151,-52
290,-6090,3740,-5994,138,660,433,-107,153,-51
300,-5746,3510,-5950,114,642,421,-105,153,-53
310,-5560,3520,-5502,113,681,446,-106,156,-53
320,-5896,3614,-5968,131,686,451,-104,153,-53
330,-6058,4000,-6190,119,667,457,-104,155,-54
340,-6396,4054,-6966,109,607,403,-106,156,-54
350,-6508,4062,-6446,116,542,372,-105,154,-56
360,-6044,3678,-6212,101,498,355,-105,156,-56
370,-5766,3312,-5506,83,488,333,-105,156,-56
380,-5380,2870,-4842,122,604,403,-106,156,-56
390,-5274,3320,-4896,111,717,442,-104,157,-56
400,-5706,3482,-5684,129,782,501,-103,158,-57
410,-6058,4000,-6462,131,778,510,-104,159,-59
420,-5922,4266,-6946,130,726,451,-104,157,-59
430,-6022,4120,-7062,129,628,424,-103,158,-60
440,-5760,3680,-6160,132,620,395,-103,159,-60
450,-5020,3516,-5922,99,667,378,-103,159,-60
460,-4926,3428,-5984,119,718,438,-101,159,-60
