Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-470,4372,-8350,11,-313,-186,-81,177,-93
10,-556,4314,-8360,5,-301,-183,-72,176,-98
20,-508,4348,-8312,12,-293,-167,-75,178,-97
30,-480,4418,-8344,7,-265,-174,-75,176,-99
40,-556,4454,-8734,22,-257,-149,-74,176,-98
50,-626,4578,-8870,8,-278,-174,-75,174,-99
60,-602,4302,-8396,0,-278,-180,-76,175,-98
70,-562,4150,-8156,10,-265,-160,-73,176,-99
80,-490,4074,-7904,17,-230,-133,-75,175,-98
90,-562,4208,-8108,17,-198,-124,-74,177,-98
100,-624,4308,-8200,11,-179,-105,-77,177,-97
110,-734,4446,-8392,25,-172,-91,-76,176,-99
120,-818,4616,-8624,23,-197,-90,-75,173,-97
130,-904,4638,-8676,25,-209,-105,-76,174,-96
140,-938,4686,-8780,13,-241,-132,-74,173,-98
150,-802,4572,-8524,5,-272,-161,-75,176,-95
160,-710,4636,-8374,1,-267,-172,-75,177,-96
170,-772,4556,-8352,2,-277,-176,-77,176,-98
180,-954,4438,-8450,11,-294,-161,-75,178,-96
190,-864,4580,-8336,5,-274,-176,-76,174,-96
200,-822,4684,-8358,-6,-277,-194,-77,178,-97
210,-1036,4712,-8730,2,-320,-202,-76,176,-96
220,-1080,4654,-8968,4,-359,-207,-77,173,-96
230,-912,4616,-8470,-13,-367,-238,-78,176,-97
240,-960,4388,-8148,-21,-362,-243,-80,175,-98
250,-870,4138,-7874,-2,-341,-197,-80,176,-95
260,-962,4260,-7890,3,-278,-161,-77,176,-98
270,-1094,4272,-8110,10,-253,-146,-77,176,-94
280,-1082,4352,-8140,17,-215,-126,-77,175,-95
290,-1148,4460,-8276,12,-229,-136,-77,174,-94
300,-1128,4622,-8296,9,-237,-136,-80,177,-95
310,-1220,4536,-8232,6,-233,-141,-80,178,-94
320,-1254,4478,-8288,8,-220,-131,-79,175,-93
330,-1290,4408,-8288,8,-230,-135,-79,174,-94
340,-1206,4330,-8060,9,-227,-140,-78,176,-95
350,-1322,4332,-8090,13,-239,-143,-80,176,-92
360,-1294,4344,-7894,12,-200,-104,-79,174,-93
370,-1300,4596,-8120,22,-170,-103,-79,176,-95
380,-1488,4786,-8524,13,-183,-116,-82,174,-93
390,-1546,4884,-8902,12,-225,-136,-79,175,-95
400,-1424,4794,-8622,1,-265,-170,-79,174,-93
410,-1302,4550,-8402,6,-297,-191,-80,176,-92
420,-1408,4190,-7984,7,-286,-187,-80,175,-93
430,-1246,4070,-7834,11,-252,-150,-81,173,-95
440,-1278,4174,-7898,20,-214,-118,-79,170,-94
450,-1372,4584,-8474,24,-198,-123,-82,174,-92
460,-1712,4994,-9278,21,-266,-150,-84,176,-91
470,-1616,5096,-9326,6,-342,-188,-82,173,-92
480,-1484,4990,-8930,-9,-404,-226,-82,176,-94
490,-1508,4726,-8500,-30,-463,-276,-81,173,-92
500,-1494,4432,-7852,-25,-443,-264,-81,174,-92
510,-1326,4142,-7490,-13,-389,-234,-82,174,-92
520,-1532,4086,-7436,-8,-340,-208,-84,175,-92
530,-1572,4002,-7384,7,-262,-155,-82,175,-92
540,-1704,4134,-7694,19,-205,-122,-83,174,-91
550,-1870,4116,-7956,31,-151,-83,-83,176,-91
560,-2008,4178,-8026,35,-127,-64,-81,172,-91
570,-1978,4336,-8106,29,-111,-57,-83,174,-92
580,-1904,4384,-7988,27,-110,-37,-85,173,-89
590,-1990,4254,-7858,43,-85,-11,-86,173,-91
600,-1924,4320,-7838,41,-57,3,-86,174,-92
610,-1888,4436,-7834,46,-29,14,-82,175,-91
620,-1872,4568,-7872,50,-13,11,-83,172,-90
630,-1866,4604,-8032,53,-5,5,-82,173,-92
640,-1864,4664,-8162,50,3,-10,-84,174,-92
650,-1862,4646,-8226,43,3,-23,-86,174,-93
660,-1828,4574,-8308,39,-1,-25,-82,171,-90
670,-1784,4476,-8286,42,-12,-29,-84,174,-92
680,-1746,4218,-8078,38,6,-23,-84,172,-91
690,-1728,4172,-8220,39,14,0,-84,174,-90
700,-1742,4300,-8284,40,8,20,-83,176,-90
710,-1798,4496,-8572,43,2,23,-84,174,-91
720,-1826,4532,-8564,47,-24,16,-83,175,-92
730,-1732,4542,-8454,50,-26,19,-84,176,-92
740,-1678,4406,-8036,45,1,40,-82,174,-92
750,-1606,4270,-7628,49,46,63,-80,173,-95
760,-1592,4174,-7684,58,118,89,-82,175,-93
770,-1710,4290,-7908,65,152,119,-83,172,-91
780,-1754,4440,-7988,60,183,119,-82,175,-91
790,-1772,4522,-8164,59,185,117,-82,173,-91
800,-1780,4560,-8206,56,186,121,-84,174,-92
810,-1794,4368,-8046,56,169,120,-84,174,-91
820,-1752,4286,-7792,58,187,129,-82,172,-93
830,-1726,4142,-7804,74,207,155,-81,178,-94
840,-1838,4206,-7780,83,239,188,-83,175,-93
850,-1652,4336,-7724,85,286,200,-78,173,-94
860,-1678,4494,-7944,91,303,222,-81,175,-91
870,-1724,4656,-8268,103,311,222,-82,174,-91
880,-1652,4702,-8502,90,287,195,-82,173,-93
890,-1462,4918,-8790,76,236,140,-78,174,-93
900,-1390,4914,-8654,74,191,110,-80,176,-92
910,-1472,4942,-8910,68,155,90,-80,174,-92
920,-1426,4690,-8662,60,114,59,-81,173,-93
930,-1398,4500,-8634,53,87,37,-81,176,-91
940,-1264,4384,-8448,46,63,23,-79,174,-93
950,-1096,4290,-8078,47,97,53,-79,176,-94
960,-1108,4050,-7880,62,143,101,-79,174,-94
970,-1138,3938,-7906,77,203,159,-78,173,-94
980,-1214,4012,-8046,81,245,189,-82,175,-94
990,-1098,4382,-8154,77,281,194,-78,175,-97
1000,-1122,4434,-8258,80,291,224,-77,176,-97
1010,-1088,4446,-8080,71,296,230,-80,175,-97
1020,-1118,4204,-7744,92,336,252,-79,174,-95
1030,-1160,4198,-7892,94,360,261,-78,176,-95
1040,-1438,4446,-8456,93,347,244,-78,176,-97
1050,-1270,4812,-8678,86,322,216,-77,173,-96
1060,-1346,5080,-9148,78,249,169,-81,177,-98
1070,-1332,5058,-9214,68,169,125,-77,176,-97
1080,-1180,4880,-8790,47,101,67,-79,177,-96
1090,-972,4648,-8242,46,84,55,-75,175,-96
1100,-930,4302,-7764,59,121,80,-78,177,-98
1110,-860,3974,-7306,70,192,114,-76,174,-99
1120,-632,3868,-7282,87,303,168,-76,176,-100
1130,-564,4350,-7884,80,367,188,-77,176,-97
1140,-808,4808,-9142,79,335,180,-76,177,-97
1150,-914,5092,-9664,79,240,161,-76,176,-98
1160,-942,4958,-9700,66,151,111,-74,179,-99
1170,-680,4688,-8876,52,74,75,-75,178,-96
1180,-458,4210,-8020,49,85,75,-76,175,-98
1190,-408,3984,-7562,59,129,113,-76,176,-96
1200,-426,3972,-7476,71,193,162,-77,178,-98
1210,-460,4336,-8038,77,228,165,-75,177,-97
1220,-692,4640,-8690,86,263,168,-76,177,-96
1230,-864,4774,-9170,63,207,117,-74,176,-101
1240,-820,4790,-9118,56,146,87,-75,176,-98
1250,-726,4698,-8778,49,100,71,-76,175,-100
1260,-586,4294,-8036,51,109,88,-73,175,-99
1270,-664,4004,-7708,64,161,124,-73,177,-99
1280,-630,3778,-7334,77,223,170,-76,180,-98
1290,-456,3924,-7684,85,298,206,-72,177,-97
1300,-518,4504,-8404,87,305,217,-76,178,-99
1310,-618,5028,-9160,83,269,201,-71,175,-99
1320,-678,5264,-9530,76,184,142,-74,178,-100
1330,-576,4850,-8868,60,130,103,-73,177,-101
1340,-408,4314,-8062,74,140,108,-74,176,-100
1350,-162,3906,-7284,72,207,134,-72,177,-100
1360,-156,3878,-7456,87,301,168,-72,179,-102
1370,-148,4248,-8202,87,335,185,-73,177,-100
1380,-144,4602,-8678,88,342,182,-74,178,-99
1390,-434,4774,-9558,74,278,178,-71,178,-101
1400,-298,4764,-9326,69,201,140,-72,177,-100
1410,-138,4604,-8970,55,144,91,-73,176,-101
1420,-8,4160,-8342,51,106,89,-68,177,-100
1430,-10,3810,-7832,69,174,139,-73,177,-101
1440,30,3816,-7754,69,206,164,-71,178,-101
1450,118,4176,-7954,64,249,184,-73,179,-100
1460,-4,4678,-8716,63,242,170,-70,179,-101
1470,-152,4960,-9258,68,215,150,-73,181,-104
1480,-216,5002,-9504,63,142,113,-70,177,-103
1490,-168,4600,-8776,56,109,94,-71,178,-100
1500,-54,4292,-8080,55,124,79,-69,177,-102
1510,50,4182,-7840,60,152,94,-71,178,-100
1520,18,4206,-8128,71,179,105,-70,175,-102
1530,-50,4344,-8610,67,163,107,-70,177,-101
1540,18,4342,-8538,73,154,108,-69,179,-100
1550,-68,4290,-8534,78,155,128,-71,178,-101
1560,68,4284,-8318,82,155,128,-70,180,-102
1570,260,4274,-8026,79,194,138,-67,182,-103
1580,232,4224,-8082,79,237,153,-72,179,-102
1590,340,4106,-7986,80,278,172,-69,177,-104
1600,190,4168,-8322,91,275,195,-69,178,-102
1610,200,4370,-8524,95,287,195,-70,179,-102
1620,334,4526,-8848,82,245,147,-66,179,-103
1630,366,4548,-9044,73,190,120,-68,179,-102
1640,364,4366,-8646,62,162,99,-66,177,-104
1650,498,4094,-8134,59,185,136,-67,182,-104
1660,528,4226,-8092,62,215,149,-67,179,-104
1670,574,4208,-8094,73,253,180,-66,180,-105
1680,494,4308,-8262,75,285,187,-65,180,-104
1690,474,4288,-8404,73,288,204,-65,179,-104
1700,524,4380,-8460,78,295,206,-68,178,-103
1710,590,4446,-8418,67,292,199,-67,178,-104
1720,620,4686,-8648,62,265,175,-66,179,-104
1730,504,4754,-8978,60,201,147,-64,178,-104
1740,540,4700,-8976,59,139,110,-65,179,-104
1750,566,4512,-8680,55,118,99,-66,177,-104
1760,598,4236,-8286,62,104,74,-66,180,-103
1770,634,4160,-8090,59,111,80,-68,177,-105
1780,786,4262,-8234,64,134,82,-67,179,-104
1790,734,4490,-8664,59,140,89,-65,179,-103
1800,700,4580,-8846,54,120,77,-65,180,-104
1810,708,4466,-8710,57,109,81,-65,179,-105
1820,834,4116,-8114,51,128,97,-62,177,-104
1830,1000,3780,-7328,67,224,151,-66,181,-106
1840,976,3640,-7396,83,302,202,-64,179,-105
1850,906,3852,-7872,95,382,251,-64,181,-106
1860,868,4374,-8582,100,380,255,-61,177,-105
1870,848,4808,-9242,93,352,245,-63,181,-104
1880,820,4956,-9518,84,254,190,-62,176,-107
1890,972,4712,-9062,73,205,149,-64,178,-106
1900,978,4282,-8520,69,158,123,-66,180,-106
1910,1048,3946,-7872,57,174,116,-63,179,-106
1920,1126,3806,-7858,74,190,127,-62,178,-107
1930,1088,4050,-8058,73,228,152,-63,179,-106
1940,994,4434,-8786,77,215,140,-62,179,-107
1950,1176,4742,-9258,62,171,102,-60,178,-106
1960,1046,4790,-9520,49,91,50,-64,179,-109
1970,1084,4440,-8910,47,63,50,-63,177,-106
1980,996,3948,-8262,56,51,50,-64,182,-108
1990,1150,3564,-7554,61,111,90,-59,181,-105
2000,1382,3398,-7208,75,209,146,-62,180,-107
2010,1432,3474,-7228,75,323,209,-62,180,-109
2020,1276,3996,-8078,87,369,244,-60,179,-106
2030,1382,4358,-8602,92,376,262,-60,179,-107
2040,1134,4508,-9284,91,316,222,-61,180,-106
2050,1246,4532,-9158,85,266,188,-60,178,-107
