Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-6758,3660,-5832,-78,-1119,-721,-72,179,-101
10,-6852,3636,-6146,-84,-1138,-739,-108,153,-47
20,-7024,3472,-5680,-89,-1219,-749,-109,151,-46
30,-6870,3510,-5584,-98,-1248,-777,-110,151,-45
40,-6376,3310,-5548,-97,-1257,-778,-108,148,-44
50,-6722,3326,-5240,-98,-1270,-815,-109,149,-44
60,-6394,3194,-5464,-117,-1285,-819,-109,147,-42
70,-6506,3078,-4798,-115,-1253,-811,-109,149,-41
80,-6906,2666,-4456,-100,-1246,-793,-109,147,-39
90,-6730,3028,-5174,-117,-1236,-766,-108,147,-39
100,-7366,2748,-4530,-105,-1228,-788,-110,147,-39
110,-7378,2714,-4922,-104,-1311,-800,-110,145,-36
120,-6996,3102,-5190,-90,-1310,-830,-110,147,-35
130,-7598,2766,-4900,-95,-1361,-789,-109,145,-34
140,-7334,2296,-3522,-83,-1312,-802,-109,144,-35
150,-7586,2532,-4198,-89,-1317,-814,-110,142,-31
160,-7350,2598,-3290,-88,-1311,-808,-109,141,-33
170,-7140,2142,-3162,-99,-1237,-756,-108,143,-30
180,-7032,2654,-4258,-108,-1260,-778,-109,140,-28
190,-8102,2622,-3400,-97,-1246,-826,-108,139,-30
200,-7580,2294,-3452,-105,-1243,-766,-109,138,-30
210,-7656,2004,-2926,-107,-1236,-810,-108,140,-24
220,-7232,1838,-2702,-99,-1229,-772,-109,137,-28
230,-7966,2022,-2788,-82,-1173,-755,-110,138,-23
240,-7814,1786,-3124,-88,-1232,-755,-110,139,-24
250,-8162,2074,-2884,-92,-1273,-805,-110,136,-24
260,-7836,2230,-3442,-106,-1314,-809,-110,137,-21
270,-7776,2174,-3298,-115,-1288,-862,-109,137,-22
280,-7916,1634,-1914,-124,-1266,-804,-110,134,-18
290,-7332,1366,-2188,-116,-1225,-800,-109,136,-20
300,-7312,1114,-2086,-99,-1166,-720,-109,134,-18
310,-8618,1734,-3514,-99,-1217,-764,-108,133,-17
320,-8760,2098,-3498,-91,-1331,-822,-107,134,-17
330,-8526,1656,-2230,-111,-1380,-854,-108,132,-15
340,-7666,928,-1242,-107,-1327,-832,-109,133,-14
350,-7618,708,-894,-85,-1234,-776,-108,131,-13
360,-8136,788,-1394,-56,-1160,-709,-107,132,-14
370,-8328,1444,-2148,-62,-1191,-703,-106,132,-11
380,-8572,1808,-2114,-82,-1262,-765,-107,130,-11
390,-8598,1814,-2812,-77,-1376,-842,-107,132,-10
400,-8658,1122,-752,-123,-1392,-892,-106,130,-9
410,-7766,744,-1232,-127,-1404,-868,-111,131,-12
420,-7770,448,32,-129,-1345,-837,-106,131,-9
430,-7612,426,-98,-133,-1285,-809,-105,128,-8
440,-8526,876,-1348,-111,-1273,-820,-106,128,-6
450,-8254,580,-522,-123,-1301,-833,-105,126,-7
460,-8530,230,-650,-129,-1309,-835,-104,125,-5
470,-7516,80,-498,-100,-1314,-801,-104,124,-5
480,-7944,-50,134,-82,-1282,-796,-101,126,-3
490,-8738,142,-96,-48,-1193,-714,-105,126,-5
500,-8494,192,-96,-66,-1157,-726,-103,126,-3
510,-7878,354,-400,-73,-1171,-739,-100,128,-6
520,-8454,318,-274,-96,-1164,-716,-103,125,0
530,-8026,470,-542,-91,-1213,-748,-104,125,0
540,-8152,-2,352,-110,-1231,-768,-103,124,1
550,-8232,-258,702,-116,-1189,-773,-102,123,2
560,-7006,362,-930,-98,-1289,-741,-102,124,1
570,-7966,644,122,-104,-1377,-879,-98,123,1
580,-8220,186,-322,-141,-1469,-943,-99,123,3
590,-8578,-412,1520,-96,-1418,-898,-98,121,2
600,-7536,-1224,1120,-156,-1400,-866,-96,122,2
610,-7180,-630,918,-108,-1381,-843,-94,120,1
620,-7984,-1234,2384,-93,-1197,-754,-97,121,3
630,-7972,-308,242,-97,-1227,-759,-98,124,4
640,-8366,-692,1538,-103,-1267,-805,-94,124,2
650,-8122,-1348,2582,-102,-1113,-700,-95,121,3
660,-6708,-1994,2780,-73,-948,-568,-95,121,4
670,-6914,-1896,3740,-51,-693,-445,-94,120,5
680,-7528,-2336,3476,-16,-431,-266,-95,119,5
690,-7294,-2066,3586,14,-185,-77,-94,122,5
700,-6898,-1814,2668,57,-3,-2,-92,122,7
710,-7112,-1590,2422,88,86,71,-94,120,4
720,-7612,-1200,2086,101,133,89,-94,119,5
730,-7784,-712,1156,89,97,56,-93,120,5
740,-7798,-766,1828,62,38,31,-94,122,5
750,-7386,-1022,2104,42,76,44,-96,119,5
760,-7460,-950,1580,45,97,65,-95,122,7
770,-8070,-588,1388,34,72,54,-96,122,5
780,-8398,-442,1052,19,19,28,-95,121,6
790,-7962,-610,1180,-8,-33,-4,-97,123,6
800,-7826,-1106,1548,10,-20,-11,-95,122,5
810,-7896,-1206,1586,28,16,45,-95,121,8
820,-8006,-670,1070,55,36,44,-99,123,4
830,-8350,-558,748,55,-14,14,-94,121,7
840,-8358,-578,1092,52,-49,-14,-95,122,8
850,-7974,-938,1814,46,-26,-4,-94,122,4
860,-7646,-1774,3024,49,156,118,-94,123,3
870,-7500,-2068,3256,81,427,299,-93,120,4
880,-7404,-1938,3106,122,670,448,-93,120,5
890,-7366,-1810,2676,149,855,593,-95,121,3
900,-7812,-1310,2592,190,986,672,-94,122,5
910,-7134,-1272,1980,193,1080,693,-95,122,3
920,-7480,-1128,1806,216,1134,761,-98,122,3
930,-7312,-934,2538,226,1211,770,-99,123,5
940,-7136,-984,2374,175,1353,843,-98,124,5
950,-7010,-720,1680,184,1430,873,-99,122,3
960,-7480,-678,834,234,1477,918,-100,123,3
970,-8352,-238,666,209,1475,943,-98,124,2
980,-8334,430,-322,168,1355,863,-100,123,1
990,-8332,-134,736,167,1298,777,-102,124,0
1000,-7518,-510,576,149,1302,821,-101,124,1
1010,-7476,-284,30,202,1343,865,-101,125,1
1020,-8604,504,-426,194,1379,845,-102,124,-3
1030,-8630,1046,-782,151,1348,827,-102,127,-2
1040,-8298,578,-910,157,1327,835,-105,125,0
1050,-8262,700,-1438,150,1242,785,-101,126,-2
1060,-8410,202,-522,172,1258,826,-102,126,-3
1070,-8444,638,-1322,185,1264,827,-102,127,-3
1080,-8228,1088,-1988,171,1208,772,-104,127,-5
1090,-8860,1132,-1140,196,1171,743,-103,127,-7
1100,-8512,826,-1544,196,1144,750,-105,127,-7
1110,-8324,890,-1568,218,1137,795,-104,127,-5
1120,-8614,1200,-1872,210,1073,750,-105,127,-8
1130,-9008,1350,-1374,216,1041,697,-105,131,-9
1140,-7882,1012,-820,158,1079,718,-106,130,-8
1150,-7500,1086,-1172,156,1088,698,-107,132,-10
1160,-7890,842,-718,186,1145,745,-105,131,-11
1170,-7646,1026,-810,156,1228,754,-106,132,-11
1180,-8092,892,-1744,183,1214,811,-110,132,-15
1190,-8516,1028,-1212,182,1188,780,-105,131,-14
1200,-8088,814,-1364,186,1205,804,-109,131,-13
1210,-7604,726,-1118,186,1280,795,-108,133,-14
1220,-7732,1658,-2066,177,1322,803,-107,133,-16
1230,-7706,1312,-1848,197,1344,824,-109,135,-16
1240,-7952,1788,-2780,192,1331,833,-110,135,-17
1250,-8122,2222,-3908,202,1257,808,-108,137,-20
1260,-8040,1878,-2840,170,1198,760,-109,136,-20
1270,-7908,1856,-2892,174,1227,761,-111,136,-18
1280,-7476,1888,-2906,138,1255,748,-111,138,-21
1290,-7500,2434,-4150,156,1290,770,-108,136,-23
1300,-8042,2288,-4006,161,1291,799,-112,138,-22
1310,-8308,1858,-3362,180,1303,825,-109,140,-24
1320,-8158,2192,-4980,197,1290,851,-110,138,-25
1330,-7750,2410,-4156,198,1166,793,-109,142,-29
1340,-7518,2452,-3700,185,1185,782,-111,139,-28
1350,-7768,2496,-4038,217,1208,821,-110,141,-29
1360,-7444,2116,-4040,192,1130,758,-110,141,-29
1370,-8096,2632,-4110,188,1135,774,-110,143,-30
1380,-7394,2386,-4138,209,1153,792,-109,142,-29
1390,-7566,2792,-4142,172,1105,760,-112,143,-32
1400,-7350,2660,-3986,159,1098,742,-110,143,-33
1410,-7368,2566,-4024,178,1118,733,-110,145,-36
1420,-6688,2828,-4410,157,1075,708,-110,143,-34
1430,-7964,2544,-3814,125,1129,617,-108,147,-37
1440,-7068,2346,-4476,130,1183,768,-111,147,-38
1450,-6430,2670,-3582,186,1224,766,-109,147,-38
1460,-7194,2832,-3932,158,1368,868,-107,146,-41
1470,-5702,3508,-4922,161,1344,791,-109,146,-39
1480,-6598,2878,-4544,227,1292,802,-110,147,-41
1490,-7374,2962,-5112,182,1280,812,-109,148,-41
1500,-7236,3474,-5328,181,1164,750,-109,150,-44
1510,-6532,3532,-4976,214,1222,776,-108,148,-45
1520,-6140,3362,-5810,176,1219,763,-109,150,-45
1530,-6352,3136,-5128,166,1168,771,-110,152,-46
1540,-6352,3766,-5486,156,1199,694,-106,152,-45
1550,-5792,3270,-6500,148,1158,716,-108,154,-46
1560,-6144,3508,-5660,172,1178,754,-106,152,-49
1570,-6368,3202,-5438,176,1229,753,-105,152,-52
1580,-5848,3358,-6318,164,1185,775,-105,151,-53
1590,-6376,3962,-6486,187,1180,729,-104,153,-53
1600,-5912,4016,-6800,205,1132,817,-105,156,-54
1610,-5866,4038,-5996,185,1125,731,-105,156,-55
1620,-5786,3738,-6616,177,1087,781,-104,154,-56
1630,-5752,4246,-6592,199,1084,729,-105,155,-56
1640,-5452,3596,-6096,172,1065,715,-106,155,-58
1650,-5334,4142,-6274,154,1050,699,-103,157,-58
1660,-5230,4272,-6130,160,1127,672,-105,155,-60
1670,-5380,4224,-6396,142,1123,718,-102,159,-61
1680,-4964,3380,-5724,143,1188,672,-102,159,-61
1690,-4840,3212,-6100,176,1177,781,-102,162,-64
1700,-5012,2828,-5740,169,1217,763,-102,160,-63
1710,-4626,4002,-7076,175,1204,799,-99,160,-62
1720,-4592,4328,-6880,196,1227,768,-101,162,-65
1730,-4998,4286,-7164,191,1201,799,-100,161,-68
1740,-4754,4678,-7050,174,1217,778,-99,164,-69
1750,-4024,4388,-7386,175,1183,786,-98,163,-70
1760,-4536,3924,-6632,161,1188,732,-99,164,-69
1770,-3976,4152,-7848,164,1176,745,-97,164,-70
1780,-3870,4448,-7814,166,1166,751,-98,164,-70
1790,-3666,4366,-7346,161,1189,725,-96,166,-71
1800,-4288,4026,-7258,191,1146,799,-97,165,-74
1810,-3790,4770,-7682,146,1183,725,-95,166,-74
1820,-3676,4552,-8952,162,1125,726,-93,166,-75
1830,-3624,4306,-7842,183,1061,721,-94,165,-75
1840,-3532,4178,-7404,169,1069,696,-92,168,-78
1850,-3008,3768,-7110,190,1077,793,-94,166,-77
1860,-3160,3982,-7062,189,1147,775,-92,167,-79
1870,-3130,4290,-7492,162,1171,735,-91,169,-79
1880,-3032,5152,-8408,166,1140,786,-91,170,-81
1890,-3324,4630,-7610,187,1167,759,-90,171,-81
1900,-2956,4190,-7704,183,1154,794,-89,169,-82
1910,-2672,4188,-7398,172,1180,724,-89,170,-82
1920,-2528,4862,-9260,157,1180,736,-88,170,-83
1930,-2798,4398,-7508,196,1150,740,-88,170,-83
1940,-2324,4586,-8248,195,1170,758,-87,169,-85
1950,-2760,4224,-8174,195,1149,785,-86,171,-86
1960,-2024,4030,-7544,189,1215,795,-86,174,-86
1970,-2022,4644,-8558,173,1159,741,-84,173,-87
1980,-2042,4856,-7638,158,1168,725,-83,174,-88
1990,-1332,4818,-8346,176,1140,754,-82,173,-89
2000,-1370,4146,-7524,178,1180,766,-83,175,-90
2010,-1616,4176,-8620,170,1171,757,-81,173,-92
2020,-888,4634,-8538,149,1159,722,-80,173,-91
2030,-1264,4590,-8444,152,1174,714,-80,174,-93
2040,-828,4812,-8750,146,1090,700,-79,175,-94
2050,-492,4952,-8586,143,1102,681,-78,177,-93
2060,-812,4182,-8934,165,1083,747,-77,174,-96
2070,-430,4126,-8226,155,1138,740,-76,175,-95
2080,-338,3598,-6832,163,1215,761,-75,175,-97
2090,90,4408,-8528,162,1227,822,-76,177,-98
2100,50,4908,-8222,199,1254,836,-75,179,-97
2110,-210,4944,-8652,179,1242,827,-74,178,-99
2120,-118,4466,-8456,172,1172,760,-72,178,-99
2130,-58,4720,-8496,141,1152,718,-74,177,-100
2140,170,4530,-7802,138,1137,712,-71,177,-100
2150,410,4624,-8412,181,1128,733,-68,176,-102
2160,308,4418,-8392,183,1147,733,-68,178,-102
2170,412,4158,-8650,185,1177,744,-68,177,-102
2180,308,4122,-8796,181,1167,743,-67,179,-103
2190,1026,4232,-8440,177,1166,708,-65,178,-103
2200,986,4364,-8020,155,1172,705,-65,176,-103
2210,1158,4608,-8392,183,1118,744,-65,177,-105
2220,1198,4046,-7772,190,1158,752,-64,181,-104
2230,670,4462,-9420,169,1156,752,-62,180,-104
2240,1716,4030,-7378,166,1175,739,-61,180,-105
2250,1518,5076,-9636,181,1144,770,-59,180,-106
2260,1510,4972,-9086,182,1044,735,-60,179,-108
2270,1792,5196,-9760,162,907,618,-57,179,-104
2280,1660,5788,-10974,129,672,466,-57,180,-107
2290,1764,6064,-11222,93,402,278,-56,181,-105
2300,1778,6014,-11126,49,139,89,-55,179,-105
2310,1806,5772,-10636,17,-132,-82,-57,180,-105
2320,1944,4800,-9018,4,-241,-147,-57,182,-106
2330,1854,3824,-7662,9,-239,-158,-55,180,-109
2340,1898,3132,-6604,16,-131,-101,-58,180,-106
2350,1816,3130,-6720,38,4,-19,-56,178,-110
2360,1770,3558,-7568,66,80,45,-56,180,-106
2370,1726,4264,-8706,66,87,60,-57,179,-109
2380,1512,4774,-9714,35,12,26,-56,178,-109
2390,1518,4858,-9806,28,-99,-17,-57,179,-109
2400,1548,4758,-9146,7,-182,-65,-55,183,-108
2410,1560,4102,-8062,-7,-191,-79,-57,181,-109
2420,1544,3644,-7174,15,-132,-41,-57,181,-108
2430,1500,3498,-6944,28,-47,13,-57,181,-107
2440,1582,3846,-7262,55,46,53,-55,180,-109
2450,1450,4534,-8406,53,42,28,-56,178,-107
2460,1534,5170,-9292,44,-35,-46,-57,179,-104
2470,1524,5538,-10090,21,-200,-155,-57,180,-107
2480,1352,5612,-10532,-5,-437,-289,-56,178,-106
2490,1426,5540,-10138,-31,-662,-427,-58,179,-106
2500,1564,5554,-10514,-52,-884,-573,-59,178,-105
2510,1728,5300,-10624,-61,-1045,-691,-60,181,-105
2520,1862,4944,-9744,-99,-1237,-797,-56,179,-106
2530,1850,4450,-9526,-129,-1382,-892,-60,178,-107
2540,1458,4912,-9844,-141,-1510,-960,-61,180,-105
2550,1438,4544,-9320,-91,-1593,-962,-64,179,-105
2560,1398,4126,-8062,-105,-1596,-982,-66,180,-105
2570,1452,3884,-7558,-132,-1495,-947,-65,179,-104
2580,726,4218,-8466,-120,-1471,-870,-67,179,-103
2590,1094,3974,-7630,-93,-1417,-840,-67,179,-101
2600,792,4544,-8292,-117,-1296,-857,-68,178,-102
2610,432,4264,-8146,-117,-1281,-856,-70,179,-100
2620,60,4422,-8606,-145,-1260,-837,-70,176,-99
2630,-502,4300,-8374,-137,-1258,-801,-73,176,-99
2640,-286,4134,-8084,-137,-1251,-788,-76,177,-96
2650,-450,4076,-7706,-119,-1256,-778,-73,176,-97
2660,-1194,4212,-7778,-92,-1259,-732,-74,178,-99
2670,-1178,4168,-7676,-85,-1200,-705,-76,176,-98
2680,-1370,4552,-8050,-78,-1173,-690,-76,174,-97
2690,-1128,4970,-7776,-92,-1140,-710,-78,176,-94
2700,-734,5230,-8642,-85,-1165,-713,-79,176,-95
2710,-710,4924,-8130,-83,-1138,-734,-78,175,-94
2720,-1388,4584,-7676,-82,-1126,-728,-79,173,-93
2730,-1302,4444,-7620,-95,-1105,-745,-78,174,-93
2740,-1556,4890,-8568,-69,-1101,-764,-82,174,-92
2750,-1664,5154,-8874,-75,-1147,-785,-82,173,-92
2760,-1972,4830,-9358,-91,-1190,-806,-82,171,-91
2770,-1686,4064,-8544,-115,-1234,-804,-85,174,-89
2780,-1088,4338,-8636,-104,-1237,-777,-85,173,-90
2790,-1462,3864,-7678,-112,-1251,-786,-85,172,-88
2800,-1868,4058,-7664,-74,-1227,-731,-87,172,-86
2810,-2338,4402,-8596,-56,-1252,-695,-87,172,-86
2820,-2166,4310,-8074,-71,-1232,-691,-88,173,-85
2830,-2574,4960,-8692,-74,-1235,-721,-89,171,-85
2840,-2276,5216,-8342,-114,-1240,-773,-89,169,-84
2850,-2592,4736,-8222,-105,-1313,-800,-89,171,-83
2860,-2380,4530,-8224,-101,-1309,-804,-90,170,-82
2870,-3166,4624,-8140,-106,-1349,-838,-91,169,-79
2880,-3860,4096,-7378,-118,-1302,-841,-91,170,-80
2890,-3316,3836,-7400,-119,-1302,-840,-91,169,-79
2900,-3494,3776,-7104,-102,-1263,-783,-94,167,-79
2910,-3088,4388,-7692,-78,-1267,-728,-96,165,-80
2920,-3568,4048,-7016,-60,-1284,-762,-95,167,-78
2930,-3964,4590,-7638,-83,-1307,-788,-95,166,-77
2940,-3914,4080,-6752,-72,-1238,-752,-94,167,-75
2950,-3854,3986,-6402,-95,-1186,-745,-95,167,-73
2960,-4060,4316,-6448,-85,-1167,-763,-96,163,-75
2970,-4214,4736,-7820,-79,-1145,-754,-99,166,-74
2980,-4582,4554,-7438,-91,-1151,-770,-98,165,-71
2990,-4078,4010,-7292,-105,-1157,-764,-100,167,-71
3000,-4248,3878,-7008,-106,-1159,-770,-97,163,-68
3010,-4050,4072,-7450,-101,-1132,-707,-99,164,-68
3020,-4542,3816,-7270,-70,-1130,-716,-100,163,-69
3030,-5150,4024,-7464,-72,-1190,-701,-100,162,-68
3040,-4928,4448,-7614,-69,-1236,-749,-100,165,-67
3050,-4916,3964,-7248,-77,-1246,-763,-102,161,-63
3060,-4642,3790,-6414,-68,-1270,-764,-101,159,-63
3070,-5106,4408,-6724,-91,-1250,-752,-102,160,-64
3080,-5386,4150,-6854,-100,-1275,-768,-103,159,-64
3090,-5200,3842,-5968,-113,-1267,-808,-104,160,-60
3100,-4620,3932,-6670,-120,-1269,-812,-105,159,-59
3110,-5130,3740,-6186,-110,-1242,-808,-105,158,-57
3120,-5992,3668,-6350,-107,-1254,-777,-105,158,-60
3130,-6094,3724,-6324,-102,-1306,-800,-104,156,-57
3140,-6672,3750,-6512,-106,-1354,-820,-107,157,-53
3150,-6070,3036,-5286,-89,-1324,-797,-106,155,-54
3160,-5664,2894,-5124,-78,-1283,-781,-105,154,-54
3170,-6074,3260,-5296,-87,-1197,-748,-104,153,-55
3180,-5412,3374,-5370,-96,-1133,-743,-107,153,-53
3190,-5766,3690,-6042,-72,-1124,-711,-105,152,-52
3200,-6538,3084,-5098,-71,-1086,-672,-105,153,-47
3210,-6022,3214,-5890,-72,-1080,-662,-109,153,-48
3220,-6434,3498,-5560,-87,-1107,-728,-109,150,-45
3230,-6652,3706,-6322,-85,-1165,-731,-108,151,-46
3240,-6884,3626,-5428,-98,-1232,-776,-110,151,-49
3250,-7036,3214,-5192,-106,-1256,-780,-110,152,-45
3260,-6454,3354,-5014,-109,-1251,-790,-109,148,-44
3270,-6810,3440,-5342,-115,-1286,-837,-111,150,-41
3280,-6332,3222,-5438,-127,-1263,-821,-108,149,-43
3290,-6976,3124,-4922,-129,-1259,-846,-109,147,-40
3300,-6834,2906,-5020,-110,-1260,-781,-110,149,-38
3310,-7176,3100,-4904,-105,-1222,-782,-111,146,-38
