Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-2,3996,-7700,83,416,271,-60,180,-107
10,-38,3936,-7508,99,480,308,-69,179,-103
20,94,4104,-7900,115,541,346,-71,180,-103
30,-120,4584,-8766,125,540,346,-69,177,-102
40,-136,5012,-9644,116,475,294,-69,180,-104
50,100,5070,-9732,99,411,249,-68,177,-103
60,172,4666,-9250,82,311,189,-68,181,-101
70,552,4112,-8124,72,328,212,-66,180,-102
80,486,3940,-7464,76,365,239,-67,179,-102
90,660,3626,-7178,92,460,306,-69,180,-102
100,398,3714,-7810,115,533,354,-68,178,-102
110,480,4082,-8488,114,564,369,-64,178,-106
120,672,4740,-9260,104,544,343,-65,179,-106
130,686,4772,-9152,95,481,321,-67,178,-104
140,678,4698,-9018,89,419,284,-65,178,-103
150,802,4428,-8522,85,382,281,-63,179,-104
160,634,4378,-8304,96,386,283,-64,182,-103
170,698,4342,-8416,98,391,277,-63,180,-103
180,870,4360,-8528,94,408,264,-62,179,-106
190,762,4370,-8548,86,398,250,-63,181,-103
200,840,4284,-8284,91,391,250,-63,179,-103
210,1066,4218,-8088,84,422,270,-63,181,-106
220,952,4254,-8252,91,433,276,-65,180,-106
230,926,4096,-8362,101,448,292,-62,182,-106
240,904,4118,-8506,99,448,301,-62,181,-106
250,1064,4332,-8412,90,447,282,-61,182,-108
260,1208,4532,-8794,85,423,278,-62,180,-107
270,1230,4548,-8960,108,390,272,-61,180,-105
280,1232,4258,-8536,97,375,254,-59,179,-104
290,1348,3832,-7856,88,416,273,-61,181,-108
300,1316,3646,-7658,97,471,295,-58,179,-107
310,1648,3672,-7600,102,518,330,-60,180,-107
320,1676,4184,-8304,108,539,336,-61,182,-109
330,1610,4708,-9308,97,469,291,-59,181,-106
340,1502,5350,-10268,70,307,195,-57,181,-108
350,1462,5588,-10664,50,120,104,-58,179,-105
360,1484,5448,-10182,33,-67,-15,-57,182,-109
370,1624,4690,-9024,18,-165,-84,-60,180,-104
380,1642,3758,-7838,28,-161,-81,-58,181,-107
390,1730,3252,-7016,32,-79,-37,-57,181,-106
400,1718,3358,-7034,48,25,18,-58,180,-106
410,1680,3844,-7804,62,85,54,-58,178,-107
420,1548,4574,-8922,58,84,39,-58,182,-105
430,1506,4796,-9666,39,3,10,-59,180,-108
440,1470,4782,-9600,34,-94,-38,-57,179,-108
450,1512,4434,-8748,18,-154,-76,-59,182,-107
460,1540,3812,-7780,20,-137,-67,-57,180,-108
470,1514,3486,-7258,34,-73,-24,-60,181,-106
480,1564,3526,-7324,41,9,24,-58,179,-106
490,1536,4010,-7930,51,56,53,-58,179,-106
500,1510,4520,-8732,56,57,42,-59,179,-106
510,1464,4806,-9274,48,10,9,-56,180,-107
520,1498,4748,-9222,32,-66,-35,-56,180,-109
530,1482,4434,-8684,28,-108,-66,-56,180,-107
540,1552,4104,-8144,23,-137,-84,-59,181,-106
550,1628,4002,-7964,24,-146,-96,-57,181,-108
560,1634,3886,-8028,29,-115,-85,-60,181,-105
570,1434,4126,-8524,34,-118,-80,-55,181,-107
580,1418,4290,-8924,35,-165,-81,-58,179,-106
590,1466,4608,-9110,32,-230,-125,-58,182,-105
600,1556,4638,-9190,13,-285,-174,-56,180,-107
610,1572,4704,-9170,-7,-351,-217,-57,180,-109
620,1358,4624,-9166,-18,-423,-249,-59,179,-106
630,1356,4328,-8562,-5,-446,-252,-60,179,-106
640,1364,4298,-8442,-4,-456,-259,-58,181,-107
650,1296,4616,-8898,-1,-478,-288,-60,180,-107
660,1496,4876,-9388,-11,-532,-346,-61,180,-106
670,1260,4962,-9536,-55,-631,-402,-60,180,-104
680,1072,4624,-8940,-60,-720,-442,-62,178,-106
690,1110,3890,-7690,-36,-696,-410,-62,182,-106
700,966,3776,-7520,-27,-635,-378,-62,179,-105
710,1096,3634,-7414,-12,-540,-334,-64,178,-102
720,662,3894,-8222,-4,-498,-305,-62,179,-105
730,932,4224,-8408,-2,-491,-295,-67,181,-105
740,694,4426,-8650,-6,-474,-279,-63,178,-105
750,570,4334,-8626,-14,-498,-290,-66,181,-103
760,696,4312,-8252,-11,-500,-293,-64,177,-103
770,466,4274,-8596,-6,-512,-309,-64,181,-104
780,714,4242,-8068,-20,-478,-298,-64,181,-103
790,584,4318,-8326,-9,-458,-285,-67,177,-102
800,378,4512,-8406,-14,-458,-283,-66,181,-101
810,408,4624,-8620,-10,-453,-284,-69,178,-104
820,482,4690,-8764,-14,-460,-310,-67,178,-102
830,272,4486,-8666,-21,-513,-333,-64,177,-103
840,332,4016,-8176,-22,-510,-327,-68,178,-101
850,430,4046,-8118,-8,-467,-293,-66,178,-104
860,332,4298,-8248,-23,-455,-301,-69,179,-103
870,264,4454,-8686,-15,-451,-281,-69,179,-103
880,226,4516,-8922,-8,-500,-289,-68,176,-101
890,306,4590,-8710,-17,-504,-297,-69,179,-99
900,144,4640,-8830,-32,-540,-321,-69,177,-99
910,-62,4614,-8778,-30,-585,-329,-70,178,-99
920,106,4540,-8658,-10,-585,-340,-70,177,-101
930,-24,4594,-8596,-28,-596,-371,-69,180,-103
940,-192,4532,-8376,-50,-592,-373,-72,176,-101
950,-222,4256,-7956,-41,-574,-351,-70,178,-98
960,-176,4014,-7546,-12,-521,-307,-72,178,-98
970,-348,4010,-7824,-6,-456,-287,-73,177,-99
980,-518,4258,-8462,-6,-451,-289,-74,176,-97
990,-456,4612,-8766,-13,-467,-297,-74,178,-99
1000,-572,4692,-8788,-18,-498,-302,-72,177,-99
1010,-706,4728,-8726,-19,-542,-320,-73,176,-99
1020,-586,4480,-8118,-27,-538,-324,-74,176,-97
1030,-522,4242,-8000,-11,-516,-306,-75,174,-97
1040,-702,4128,-7778,-8,-480,-282,-74,175,-97
1050,-578,4196,-7592,1,-402,-246,-76,177,-98
1060,-624,4368,-8126,11,-368,-241,-76,176,-96
1070,-770,4814,-8716,-3,-390,-269,-73,176,-95
1080,-874,4826,-9012,0,-421,-275,-77,177,-95
1090,-982,4858,-9438,-14,-503,-311,-74,178,-97
1100,-970,4792,-9004,-25,-556,-344,-78,176,-95
1110,-704,4388,-8382,-34,-569,-365,-77,176,-98
1120,-926,4174,-7998,-28,-576,-364,-76,176,-95
1130,-1034,3982,-7840,-14,-530,-328,-81,175,-94
1140,-954,4162,-7880,-28,-487,-309,-78,175,-95
1150,-1082,4546,-8264,-17,-474,-296,-80,173,-96
1160,-1214,4480,-8310,-9,-469,-270,-79,176,-93
1170,-1324,4432,-8520,-5,-467,-271,-79,175,-95
1180,-1386,4480,-8352,-22,-477,-286,-80,173,-93
1190,-1466,4424,-8382,-19,-489,-285,-80,176,-93
1200,-1296,4652,-8308,-25,-489,-299,-79,176,-93
1210,-1664,4792,-8770,-10,-501,-283,-81,174,-94
1220,-1668,4992,-9034,-23,-546,-319,-79,175,-93
1230,-1634,5028,-8752,-35,-592,-368,-83,176,-93
1240,-1666,5142,-8806,-47,-668,-413,-80,177,-89
1250,-1710,4572,-8282,-37,-695,-426,-81,173,-92
1260,-1620,3888,-7466,-33,-668,-413,-82,176,-89
1270,-1596,3668,-6992,-31,-560,-362,-84,175,-90
1280,-1458,3836,-7254,-21,-469,-321,-84,175,-90
1290,-1730,4128,-7680,-12,-396,-272,-82,173,-90
1300,-2106,4494,-8576,-2,-397,-269,-84,173,-89
1310,-2262,4644,-8934,-1,-446,-256,-86,175,-89
1320,-2072,4798,-8758,-6,-494,-277,-83,172,-89
1330,-2118,4590,-8196,-9,-521,-297,-84,173,-87
1340,-2070,4260,-7854,-8,-521,-296,-83,172,-88
1350,-2002,4144,-7612,-14,-501,-274,-86,173,-87
1360,-2046,4322,-7734,-5,-459,-266,-88,172,-86
1370,-2118,4592,-7904,-8,-421,-277,-86,173,-87
1380,-2222,4678,-8160,-7,-421,-275,-88,175,-86
1390,-2418,4680,-8278,-16,-422,-295,-87,171,-89
1400,-2594,4750,-8504,-24,-458,-303,-87,172,-86
1410,-2644,4628,-8510,-17,-507,-322,-88,169,-86
1420,-2400,4284,-7860,-13,-517,-310,-87,172,-86
1430,-2568,4106,-7794,-11,-500,-307,-87,171,-84
1440,-2422,4238,-7888,-11,-489,-312,-88,173,-85
1450,-2518,4746,-8280,-20,-493,-301,-86,169,-86
1460,-2932,4876,-8810,-14,-545,-300,-88,171,-85
1470,-2876,4766,-8432,-11,-581,-336,-88,171,-85
1480,-2796,4604,-7884,-36,-599,-373,-90,169,-82
1490,-2494,4188,-7488,-42,-601,-370,-89,172,-83
1500,-2514,3978,-7228,-26,-547,-328,-87,169,-85
1510,-2760,4176,-7578,-24,-492,-326,-90,169,-83
1520,-2878,4362,-7922,-23,-470,-314,-90,171,-82
1530,-3212,4734,-8390,-23,-500,-316,-89,171,-81
1540,-3118,4628,-8226,-30,-571,-332,-91,170,-80
1550,-3160,4536,-7750,-19,-568,-325,-90,170,-82
1560,-3114,4216,-7466,-8,-548,-318,-92,170,-81
1570,-3150,4032,-7320,-4,-511,-292,-91,170,-79
1580,-3232,4188,-7314,-4,-462,-275,-92,170,-80
1590,-3146,4390,-7568,-7,-447,-266,-93,169,-78
1600,-3438,4482,-7914,10,-471,-261,-91,169,-80
1610,-3654,4592,-8008,-1,-494,-300,-91,167,-80
1620,-3484,4474,-7756,-20,-496,-334,-93,171,-79
1630,-3322,4308,-7592,-22,-513,-322,-94,168,-80
1640,-3220,4330,-7568,-14,-515,-305,-91,167,-78
1650,-3664,4372,-7512,-13,-512,-330,-95,170,-80
1660,-3752,4618,-7862,-30,-518,-349,-94,165,-77
1670,-3750,4364,-7930,-31,-559,-359,-93,168,-77
1680,-3586,4080,-7504,-17,-550,-324,-95,168,-75
1690,-3570,4074,-7228,-13,-545,-345,-94,168,-80
1700,-3712,4154,-7330,-24,-510,-336,-96,166,-76
1710,-3842,4442,-7970,-23,-525,-324,-95,168,-74
1720,-3962,4482,-7632,-21,-520,-306,-97,166,-77
1730,-3918,4058,-7438,0,-501,-266,-95,168,-76
1740,-3786,3944,-7000,-6,-480,-279,-96,166,-75
1750,-3968,4210,-7250,-9,-468,-278,-95,167,-76
1760,-3918,4608,-7730,-18,-486,-292,-96,166,-77
1770,-4308,4588,-7890,-16,-542,-313,-96,163,-74
1780,-4224,4418,-7578,-25,-574,-337,-96,168,-72
1790,-4030,4208,-7092,-28,-556,-343,-97,164,-72
1800,-3890,3920,-6638,-26,-525,-326,-97,166,-73
1810,-4030,3932,-6850,-16,-507,-309,-99,164,-71
