Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-7744,322,-466,-32,-708,-443,-112,142,-31
10,-7880,122,-262,-19,-562,-334,-107,133,-14
20,-8148,314,-226,24,-392,-232,-106,133,-12
30,-8272,682,-848,29,-283,-182,-106,131,-11
40,-8428,562,-264,36,-163,-90,-109,131,-11
50,-7872,376,-694,31,-80,-35,-106,129,-10
60,-7620,520,-370,50,9,-8,-106,129,-12
70,-8104,670,-976,53,96,66,-108,131,-11
80,-8502,1274,-1968,73,69,54,-106,131,-9
90,-8788,1476,-1738,66,6,11,-106,130,-10
100,-8532,1186,-1474,43,-10,-25,-104,131,-12
110,-8052,908,-1196,41,-1,6,-106,133,-10
120,-7998,772,-906,37,72,40,-107,132,-10
130,-8240,954,-1644,38,99,81,-106,130,-9
140,-8490,1438,-2122,45,51,54,-106,131,-12
150,-8686,1568,-2092,39,-7,-11,-105,131,-12
160,-8634,1214,-1970,13,-51,-23,-106,131,-12
170,-8428,782,-1108,29,-14,-1,-104,130,-12
180,-8080,314,-598,34,120,106,-106,133,-9
190,-7670,190,-322,58,282,221,-108,132,-11
200,-7800,428,-460,106,457,291,-106,129,-11
210,-8180,342,-718,122,606,408,-107,131,-13
220,-8260,424,-870,158,715,482,-108,131,-12
230,-8368,758,-978,160,799,520,-107,133,-11
240,-7840,766,-908,159,914,625,-106,133,-13
250,-7526,930,-970,202,1019,671,-106,132,-17
260,-7472,862,-1112,208,1117,756,-107,133,-13
270,-7852,1604,-1270,188,1180,711,-108,134,-15
280,-8228,1648,-2120,159,1147,714,-109,135,-17
290,-8096,2116,-2268,164,1111,698,-109,135,-15
300,-7890,1744,-2534,147,1074,689,-110,135,-16
310,-8142,1914,-2656,136,1031,609,-108,135,-20
320,-7920,1550,-2206,143,1015,599,-110,139,-21
330,-7758,1938,-2792,131,1000,609,-108,137,-21
340,-7222,1340,-2130,146,1026,642,-110,135,-22
350,-7670,1758,-2794,144,1056,660,-109,138,-23
360,-7718,2168,-3618,160,1058,653,-111,136,-22
370,-8538,2320,-3848,148,1002,627,-110,138,-22
380,-8540,2264,-3988,134,986,623,-107,136,-24
390,-7720,1878,-3488,161,990,647,-109,140,-25
400,-7584,2074,-3660,163,977,653,-110,138,-27
410,-7578,2234,-3628,159,1006,656,-113,142,-30
420,-7200,2674,-4322,168,951,623,-108,143,-27
430,-7996,2568,-4086,160,896,568,-110,141,-27
440,-7566,2384,-4294,142,823,561,-109,142,-30
450,-7516,2684,-3592,141,799,543,-110,143,-32
460,-7140,2448,-3422,125,813,522,-108,143,-31
470,-7574,2428,-2952,131,873,535,-110,141,-30
480,-7010,2312,-3592,142,976,613,-109,144,-35
490,-7308,2428,-3678,153,943,627,-109,143,-31
500,-7632,2066,-2782,137,1004,627,-110,144,-34
510,-7348,2686,-4238,152,1011,646,-110,145,-35
520,-7830,2656,-3944,174,1030,644,-109,144,-36
530,-7296,2732,-4226,148,1014,654,-109,144,-36
540,-6878,2758,-4832,164,892,574,-110,144,-37
550,-7288,3188,-4566,143,814,495,-111,147,-37
560,-7676,3034,-4272,163,962,583,-110,147,-41
570,-7444,2680,-3612,152,1102,685,-110,148,-39
580,-5432,3956,-5592,97,1035,600,-109,146,-39
590,-6390,3774,-4546,159,1105,591,-108,148,-40
600,-7344,2968,-5168,132,1057,601,-107,149,-41
610,-7212,3606,-6638,126,916,495,-108,147,-44
620,-6938,2854,-5616,131,892,599,-106,150,-44
630,-6408,2866,-5260,165,865,583,-108,147,-45
640,-6602,3046,-4674,138,933,581,-107,151,-46
650,-6396,3250,-5772,153,962,581,-108,150,-45
660,-6718,3560,-6830,173,914,645,-109,152,-48
670,-6608,3482,-5810,166,891,637,-107,152,-48
680,-6490,3608,-5418,143,890,525,-106,153,-46
690,-6006,3346,-5304,126,913,574,-109,153,-48
700,-6250,3252,-5594,155,901,613,-106,153,-48
710,-6588,3390,-6086,158,930,639,-108,154,-51
720,-6004,3190,-6186,166,895,618,-107,157,-50
730,-6006,3382,-5344,160,889,587,-107,155,-53
740,-5982,3718,-5206,140,925,593,-104,153,-51
750,-5812,3506,-5318,152,937,595,-107,156,-53
