Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-4208,4150,-6846,102,504,315,-85,172,-89
10,-4470,4210,-7102,98,542,312,-99,165,-76
20,-4324,4324,-7562,96,536,305,-98,166,-74
30,-4416,4270,-7532,94,519,285,-95,165,-72
40,-4318,4130,-7732,88,502,288,-98,167,-71
50,-4154,4154,-7834,83,454,277,-97,165,-73
60,-4106,4278,-7738,95,430,293,-98,164,-72
70,-4136,4266,-7894,100,398,291,-95,165,-75
80,-4162,4388,-7788,102,382,264,-97,164,-75
90,-3920,4358,-7584,87,374,254,-96,166,-74
100,-3772,4262,-7316,87,372,262,-96,167,-75
110,-3784,4046,-7138,88,405,278,-95,164,-75
120,-3980,4078,-7334,85,426,284,-97,168,-74
130,-3774,4204,-7518,83,444,292,-94,163,-76
140,-3684,4520,-7616,85,448,300,-94,166,-77
150,-3996,4376,-7656,97,448,320,-94,163,-75
160,-3886,4070,-7338,94,439,305,-95,167,-77
170,-3684,3900,-7004,93,466,314,-96,168,-77
180,-3564,4036,-7192,107,488,330,-95,168,-77
190,-3888,4428,-7636,106,466,328,-94,168,-79
200,-3766,4562,-7766,112,467,330,-94,168,-79
210,-3626,4648,-7668,100,446,304,-93,168,-79
220,-3376,4520,-7240,98,454,286,-93,167,-78
230,-3286,4464,-7502,94,452,283,-93,167,-77
240,-3398,4436,-7586,103,454,278,-93,169,-79
250,-3292,4430,-7780,95,469,267,-93,169,-80
260,-3312,4402,-7870,80,430,223,-94,170,-82
270,-3204,4172,-7800,87,448,268,-92,169,-79
280,-3014,4140,-7484,98,474,277,-92,168,-82
290,-2806,3880,-7268,95,526,319,-91,171,-82
300,-2964,3884,-7608,106,551,335,-91,167,-83
310,-3040,4368,-8252,112,535,368,-92,172,-82
320,-3168,4626,-8538,131,511,372,-91,171,-83
330,-3238,4924,-8936,107,442,335,-92,170,-83
340,-3062,4962,-8760,99,369,276,-90,171,-82
350,-2736,4654,-8066,86,345,250,-89,169,-82
360,-2612,4568,-7890,84,331,236,-90,170,-83
370,-2486,4410,-7468,83,352,241,-89,172,-83
380,-2626,4378,-7610,81,379,243,-91,171,-86
390,-2688,4250,-7560,82,417,268,-88,170,-86
400,-2604,4020,-7476,91,451,281,-88,169,-84
410,-2652,3952,-7424,92,504,315,-88,172,-89
420,-2594,4214,-7848,94,524,319,-87,172,-86
430,-2790,4568,-8304,91,497,334,-88,171,-86
440,-2658,4788,-8670,101,456,309,-86,170,-87
450,-2806,4814,-8706,103,388,297,-87,174,-89
460,-2562,4666,-8376,95,358,283,-88,170,-87
470,-2214,4100,-7296,98,378,282,-85,172,-88
480,-1864,3910,-6804,105,478,323,-86,170,-88
490,-1932,4170,-7056,97,554,341,-87,173,-87
500,-1818,4294,-7604,111,615,366,-85,170,-87
510,-2054,4882,-8658,109,583,333,-87,172,-89
520,-2482,5168,-9492,96,507,297,-83,172,-89
530,-2292,5124,-9340,89,425,262,-83,171,-89
540,-1944,4546,-8580,89,389,255,-82,175,-90
550,-1812,4350,-8160,94,374,246,-82,173,-89
560,-1696,4178,-8098,87,380,262,-81,173,-89
570,-1576,4316,-8116,92,403,273,-84,175,-89
580,-1706,4436,-8480,98,384,282,-84,173,-93
590,-1708,4646,-8284,93,400,275,-82,175,-92
600,-1572,4684,-8342,78,385,248,-81,175,-90
610,-1548,4512,-8274,74,390,259,-81,175,-92
620,-1698,4526,-8190,88,382,266,-83,175,-94
630,-1394,4180,-7514,89,433,293,-82,175,-91
640,-1400,4028,-7560,101,484,316,-83,175,-92
650,-1512,4108,-7872,105,508,332,-81,174,-95
660,-1370,4380,-8118,92,542,342,-80,173,-95
670,-1436,4818,-8790,102,504,331,-80,173,-94
680,-1622,5120,-9040,99,433,300,-80,174,-93
690,-1482,4978,-8968,84,365,258,-80,174,-94
700,-1210,4530,-8138,85,349,238,-78,176,-94
710,-1260,4006,-7478,94,382,275,-81,174,-97
720,-1044,3678,-6988,119,483,341,-78,177,-96
730,-688,3652,-6910,133,614,385,-76,175,-97
740,-734,4176,-7768,123,695,397,-75,175,-95
750,-854,4948,-9144,123,680,400,-74,176,-94
760,-1020,5386,-10044,111,571,368,-75,177,-95
770,-1080,5384,-10060,102,450,300,-76,176,-97
780,-974,5148,-9628,76,313,218,-76,176,-97
790,-662,4564,-8554,74,281,192,-75,176,-97
800,-486,3994,-7904,86,305,216,-75,178,-96
810,-428,3748,-7356,93,373,262,-75,176,-97
820,-362,3956,-7546,87,458,295,-73,176,-99
830,-172,4368,-8244,89,501,307,-76,176,-97
840,-376,4654,-8714,95,497,316,-74,177,-99
850,-534,4516,-8618,84,465,310,-75,179,-100
860,-402,4332,-8398,89,459,315,-73,176,-99
870,-300,4488,-8358,97,455,329,-70,178,-99
880,-328,4636,-8432,99,460,327,-72,176,-99
890,-374,4522,-8820,108,436,308,-72,176,-101
900,-398,4576,-8778,104,402,293,-74,177,-102
910,-214,4538,-8518,94,389,267,-71,178,-100
920,-144,4308,-8110,87,395,261,-70,176,-100
930,142,4228,-7512,85,431,268,-70,181,-100
940,122,4126,-7660,99,483,297,-69,177,-102
950,76,4086,-7878,119,530,330,-70,178,-100
960,-36,4476,-8646,125,529,334,-69,178,-100
970,-168,4934,-9596,120,474,291,-70,178,-102
980,40,4996,-9710,106,418,255,-69,179,-102
990,160,4674,-9272,77,328,187,-67,179,-104
1000,476,4208,-8224,70,331,205,-68,178,-103
1010,484,3954,-7818,86,352,244,-68,179,-101
1020,506,3720,-7304,102,414,292,-66,178,-102
1030,632,3634,-7442,108,520,329,-70,180,-106
1040,704,3944,-8316,103,551,352,-68,178,-103
1050,572,4586,-9020,104,537,349,-67,179,-103
1060,764,4674,-8924,103,493,334,-66,179,-104
1070,582,4688,-9120,86,445,308,-66,178,-105
1080,630,4468,-8738,85,400,301,-65,180,-104
1090,564,4300,-8430,102,404,298,-65,178,-104
1100,746,4196,-8428,97,392,278,-64,179,-106
1110,840,4288,-8394,88,404,261,-65,179,-104
1120,902,4384,-8384,80,407,257,-62,181,-105
1130,872,4310,-8246,85,397,264,-66,181,-107
1140,978,4266,-8032,82,431,277,-64,180,-105
1150,896,4338,-8412,90,427,276,-63,180,-105
1160,978,4144,-8418,102,429,282,-64,181,-105
1170,984,4108,-8364,103,430,284,-63,180,-105
1180,1188,4282,-8206,88,447,281,-61,178,-106
1190,1198,4496,-8634,95,418,273,-62,179,-106
1200,1162,4540,-8894,101,412,283,-60,179,-105
1210,1336,4142,-8490,107,383,257,-59,180,-107
1220,1434,3856,-8000,88,430,269,-59,181,-106
1230,1600,3604,-7616,88,474,293,-58,180,-108
1240,1428,3858,-7886,91,514,327,-58,179,-107
1250,1600,4138,-8152,99,536,342,-58,180,-107
1260,1616,4678,-9290,91,478,303,-58,180,-107
1270,1534,5274,-10012,72,324,219,-57,179,-106
1280,1512,5588,-10490,58,148,125,-59,180,-106
1290,1604,5430,-10218,39,-39,-1,-59,180,-107
1300,1638,4880,-9298,14,-152,-86,-59,180,-105
1310,1670,3972,-8110,17,-173,-93,-59,178,-104
1320,1712,3348,-7216,25,-110,-54,-57,179,-105
1330,1686,3318,-6960,42,-3,5,-58,180,-107
1340,1670,3666,-7562,57,71,50,-57,181,-108
1350,1606,4322,-8582,55,91,49,-58,181,-107
1360,1492,4748,-9516,48,22,20,-58,179,-105
1370,1500,4820,-9604,35,-73,-31,-59,180,-107
1380,1500,4560,-9060,17,-143,-65,-58,180,-105
