Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-3306,4140,-7118,-69,-878,-546,-69,180,-102
10,-3402,3640,-6218,-65,-813,-546,-93,166,-78
20,-3650,3550,-6240,-58,-701,-472,-95,168,-76
30,-3922,3936,-7058,-34,-617,-420,-94,164,-76
40,-4146,4022,-7828,-29,-615,-414,-97,167,-76
50,-4338,4528,-8536,-48,-680,-403,-96,165,-74
60,-4550,4798,-8654,-42,-790,-471,-97,166,-73
70,-4316,4576,-7958,-54,-829,-488,-95,167,-74
80,-4302,4184,-7346,-46,-859,-498,-98,168,-71
90,-4046,3846,-6438,-41,-823,-480,-94,165,-73
100,-3952,3956,-6458,-30,-734,-424,-98,166,-73
110,-4148,4108,-6476,-36,-670,-419,-99,164,-71
120,-4568,4268,-7256,-32,-660,-422,-98,164,-71
130,-4812,4122,-7308,-38,-711,-451,-98,165,-69
140,-4804,4310,-7286,-62,-722,-472,-98,164,-70
150,-5054,4278,-7468,-61,-764,-503,-100,164,-69
160,-4870,4092,-7204,-49,-768,-454,-100,162,-67
170,-4734,3888,-6906,-35,-779,-466,-101,162,-68
180,-4880,4148,-6824,-46,-777,-480,-99,164,-66
190,-4746,3818,-6584,-25,-761,-454,-100,161,-66
200,-4700,3724,-6402,-35,-745,-453,-99,163,-65
210,-4784,3778,-6190,-40,-685,-453,-101,162,-65
220,-4846,3864,-6744,-46,-666,-456,-102,163,-66
230,-5182,4172,-7094,-45,-706,-448,-101,160,-65
240,-5396,4288,-7280,-46,-742,-437,-100,163,-63
250,-5544,4074,-6876,-56,-786,-498,-102,160,-62
260,-5320,3818,-6478,-59,-782,-487,-103,161,-61
270,-5300,3568,-6362,-37,-758,-459,-104,159,-62
280,-5290,3388,-5840,-36,-694,-432,-104,160,-62
290,-5602,3754,-6708,-39,-692,-429,-103,159,-60
300,-5742,4392,-7520,-40,-738,-436,-104,158,-60
310,-6088,4408,-7314,-38,-802,-492,-101,160,-60
320,-5766,4168,-6872,-55,-883,-536,-105,156,-57
330,-5792,3904,-6246,-58,-901,-547,-103,157,-57
340,-5378,3568,-5748,-66,-870,-545,-106,159,-58
350,-5146,3326,-5446,-63,-817,-510,-105,157,-56
360,-5536,3472,-5406,-45,-731,-466,-104,155,-57
370,-5954,3296,-5700,-41,-693,-449,-105,156,-55
380,-6042,3506,-6200,-41,-680,-411,-106,155,-54
390,-6182,3588,-5954,-45,-724,-450,-107,156,-55
400,-6308,3706,-6116,-51,-733,-458,-107,154,-54
410,-5940,3450,-5846,-34,-774,-464,-105,156,-54
420,-6094,3224,-5362,-20,-748,-433,-108,155,-52
430,-6042,3380,-5354,-23,-707,-431,-105,155,-52
440,-6350,3522,-5686,-33,-697,-423,-107,153,-49
450,-6384,3970,-6104,-35,-689,-437,-106,155,-51
460,-6540,3596,-5728,-46,-683,-452,-108,155,-49
470,-6464,3528,-5778,-55,-705,-444,-105,155,-50
480,-6194,3248,-5322,-45,-702,-436,-106,151,-49
490,-6530,3506,-5744,-49,-699,-441,-108,153,-50
500,-6714,3528,-6026,-45,-754,-475,-108,152,-47
510,-6930,3370,-5702,-50,-774,-473,-107,153,-46
520,-6460,3094,-5474,-52,-795,-506,-107,153,-48
530,-6628,3092,-5016,-47,-780,-483,-107,150,-48
540,-6528,3130,-5270,-44,-756,-456,-111,150,-45
550,-7072,3482,-5412,-48,-755,-467,-107,153,-46
560,-7154,3746,-6100,-48,-818,-499,-110,149,-44
570,-7054,3342,-5316,-55,-877,-514,-109,150,-42
580,-6798,3036,-4840,-53,-878,-549,-109,151,-41
590,-6602,2674,-4004,-67,-793,-505,-108,148,-42
600,-6560,2420,-4260,-44,-710,-425,-109,147,-43
610,-7330,2896,-4628,-40,-697,-440,-110,147,-42
620,-7434,3108,-5218,-35,-701,-426,-106,147,-41
630,-7726,3138,-4992,-39,-738,-448,-109,147,-39
640,-7406,2758,-3922,-40,-666,-413,-109,148,-39
650,-6678,2142,-3306,-19,-549,-333,-109,146,-39
660,-6630,1802,-2714,9,-377,-198,-108,146,-38
670,-6918,2128,-3322,26,-204,-130,-108,147,-39
680,-7294,2510,-4024,35,-139,-94,-110,147,-39
690,-7488,2832,-4396,43,-101,-48,-108,147,-39
700,-7386,2640,-4084,30,-110,-51,-110,146,-38
710,-7030,2400,-3594,32,-55,-33,-109,145,-38
720,-6874,2336,-3844,50,-3,-1,-108,144,-39
730,-7164,2560,-4046,69,50,33,-109,146,-39
740,-7362,2906,-4648,62,44,27,-111,148,-40
750,-7540,3112,-4732,46,11,1,-108,145,-34
760,-7518,3062,-4928,37,-15,-8,-109,145,-40
770,-7314,2904,-4636,25,-40,-24,-108,148,-39
780,-7100,2746,-4436,22,-17,-14,-107,147,-38
790,-7024,2674,-4486,29,1,-7,-108,146,-38
800,-7146,2686,-4494,27,22,20,-110,146,-39
810,-7294,2858,-4802,39,22,14,-108,146,-38
820,-7560,2940,-5128,31,-23,9,-110,144,-39
830,-7384,2888,-4806,32,-29,5,-108,147,-37
840,-7106,2606,-4376,55,-1,24,-108,149,-38
850,-6842,2520,-4464,49,2,37,-108,145,-36
860,-7892,2302,-3270,94,130,82,-113,150,-40
870,-6986,2314,-4058,45,272,203,-108,148,-38
880,-6726,2360,-3506,81,392,282,-110,148,-39
890,-6988,2022,-2712,109,610,412,-109,146,-38
900,-6966,2300,-3528,125,754,466,-109,148,-39
910,-6854,2074,-3504,155,887,596,-110,148,-41
920,-6692,2842,-5730,164,747,547,-110,148,-40
930,-7388,3150,-4466,172,739,509,-108,149,-39
940,-7394,3386,-4868,154,742,474,-109,146,-42
950,-6734,2964,-4496,133,672,429,-107,149,-43
960,-6228,3012,-4282,127,747,488,-107,150,-45
970,-6728,3184,-4088,125,789,461,-109,151,-44
980,-6502,3144,-4870,117,876,498,-108,151,-43
990,-6976,3358,-5782,130,838,488,-107,150,-45
1000,-7126,3868,-6458,122,776,453,-108,150,-47
1010,-7032,3700,-6510,92,695,410,-107,151,-46
1020,-6308,3168,-5560,93,677,405,-106,151,-47
1030,-6122,2856,-5318,109,700,427,-108,153,-46
