Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-3672,4166,-7452,91,368,267,-87,171,-86
10,-3730,3946,-7072,86,412,267,-96,166,-76
20,-3722,4196,-7284,76,449,273,-97,165,-74
30,-3792,4322,-7548,82,441,289,-95,166,-75
40,-3932,4444,-7946,92,422,313,-94,165,-76
50,-4058,4284,-7530,103,425,306,-96,168,-75
60,-3886,4012,-7270,87,426,278,-95,168,-77
70,-3906,4044,-7088,91,438,290,-96,167,-78
80,-3694,4052,-7074,101,494,332,-96,168,-77
90,-3578,4324,-7394,106,503,346,-93,167,-77
100,-3882,4620,-7940,106,488,344,-93,165,-80
110,-3874,4720,-7978,103,442,304,-92,168,-78
120,-3516,4524,-7548,101,432,291,-93,165,-80
130,-3458,4392,-7456,101,450,281,-93,168,-78
140,-3404,4382,-7562,98,450,272,-91,167,-80
150,-3382,4472,-7792,98,462,254,-92,169,-78
160,-3126,4476,-7854,82,443,228,-94,168,-82
170,-3170,4110,-7638,100,468,274,-94,167,-82
180,-3040,4084,-7726,92,464,289,-92,170,-83
190,-2996,3932,-7326,93,512,317,-89,169,-80
200,-2860,3952,-7658,101,546,338,-90,170,-80
210,-2866,4204,-8034,110,544,381,-92,169,-84
220,-3110,4508,-8494,119,512,366,-91,171,-82
230,-3260,4716,-8864,108,461,330,-90,170,-80
240,-2930,4874,-8624,97,399,278,-89,171,-85
250,-2848,4916,-8318,82,338,249,-90,171,-85
260,-2686,4594,-8004,83,331,237,-87,168,-85
270,-2656,4358,-7632,88,333,245,-89,170,-84
280,-2594,4304,-7394,73,378,241,-89,170,-82
290,-2524,4106,-7140,78,444,260,-89,169,-83
300,-2574,4014,-7386,92,466,287,-90,170,-86
310,-2890,4082,-7738,95,506,322,-87,171,-85
320,-2626,4368,-8168,89,507,310,-87,170,-86
330,-2614,4612,-8322,95,487,329,-86,171,-87
340,-2720,4846,-8720,101,424,317,-87,171,-84
350,-2694,4718,-8476,99,375,283,-88,172,-86
360,-2618,4448,-8162,99,370,283,-89,172,-86
370,-2322,4144,-7476,98,376,270,-87,170,-87
380,-1914,3976,-6974,102,482,318,-87,170,-86
390,-1932,4072,-7054,110,559,337,-84,171,-88
400,-1956,4488,-7624,107,611,362,-83,172,-87
410,-2212,4980,-8676,107,595,340,-85,173,-88
420,-2194,4976,-9118,96,529,316,-85,172,-89
430,-2250,4920,-9472,100,436,291,-84,171,-88
440,-2042,4554,-8652,99,395,268,-86,172,-89
450,-1830,4206,-8282,105,387,251,-82,174,-90
460,-1842,4266,-8246,92,376,257,-81,173,-90
470,-1704,4496,-8364,95,381,265,-86,177,-91
480,-1658,4508,-8270,94,373,263,-83,173,-91
490,-1550,4560,-8162,85,383,262,-84,173,-90
500,-1544,4656,-8282,77,376,252,-83,173,-90
510,-1562,4536,-8026,78,397,264,-82,172,-92
520,-1518,4384,-8226,95,398,278,-83,174,-91
530,-1516,4264,-7656,93,430,291,-82,173,-93
540,-1462,4192,-7772,97,481,301,-85,174,-91
550,-1416,4052,-7948,98,497,322,-82,173,-92
560,-1444,4260,-8142,103,519,340,-80,175,-91
570,-1498,4668,-8716,105,504,337,-79,175,-95
580,-1546,4990,-9066,110,450,313,-80,175,-94
590,-1550,5014,-8922,95,388,269,-78,175,-95
600,-1342,4652,-8344,87,351,239,-79,177,-93
610,-1076,4056,-7618,100,387,271,-78,174,-95
620,-1020,3572,-6978,116,475,321,-79,177,-93
630,-766,3638,-6946,117,591,359,-78,174,-96
640,-774,4170,-7536,122,679,396,-77,174,-95
650,-820,4800,-8752,130,686,406,-77,176,-97
660,-1118,5240,-9874,114,597,378,-76,175,-97
