Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
2140,-132,4304,-8124,-43,-587,-370,-70,179,-99
2150,-164,4078,-7796,-39,-560,-365,-70,178,-101
2160,-222,4036,-7598,-35,-503,-325,-73,178,-100
2170,-396,4226,-8034,-11,-468,-273,-72,178,-100
2180,-628,4400,-8432,-1,-451,-274,-75,179,-100
2190,-702,4576,-9018,-13,-476,-294,-73,178,-99
2200,-586,4574,-8824,-13,-508,-298,-73,177,-96
2210,-652,4656,-8602,-23,-543,-315,-74,178,-98
2220,-712,4470,-8202,-22,-543,-315,-73,176,-99
2230,-460,4182,-7764,-10,-501,-305,-75,177,-97
2240,-366,4052,-7434,-9,-439,-269,-76,175,-96
2250,-662,4370,-7888,2,-380,-233,-75,179,-98
2260,-878,4558,-8486,20,-378,-229,-74,175,-96
2270,-886,4826,-8996,12,-399,-258,-76,176,-96
2280,-898,4986,-9226,-15,-435,-304,-76,176,-97
2290,-858,4954,-9224,-30,-520,-337,-79,176,-97
2300,-846,4744,-8806,-40,-575,-361,-77,175,-97
2310,-1062,4352,-8392,-30,-595,-377,-76,174,-95
2320,-850,4078,-7868,-26,-575,-351,-77,175,-94
2330,-810,4040,-7966,-13,-530,-312,-79,175,-95
2340,-996,4056,-8160,-3,-500,-284,-77,177,-95
2350,-1052,4352,-8282,-11,-473,-292,-77,174,-94
2360,-1072,4418,-8204,-15,-460,-295,-79,176,-94
2370,-1352,4546,-8544,-19,-491,-296,-79,175,-92
2380,-1186,4392,-8012,-15,-498,-271,-80,173,-93
2390,-1402,4464,-8236,-9,-480,-278,-78,176,-94
2400,-1628,4702,-8554,-16,-503,-296,-83,175,-92
2410,-1596,4970,-8844,-17,-503,-311,-80,175,-93
2420,-1676,4962,-9096,-28,-575,-341,-80,174,-92
2430,-1780,4880,-9056,-17,-641,-373,-80,173,-92
2440,-1690,4656,-8580,-46,-687,-427,-80,175,-92
2450,-1370,4380,-7602,-55,-670,-434,-82,173,-90
2460,-1298,3862,-6882,-31,-590,-382,-83,174,-91
2470,-1384,3736,-6928,-8,-506,-322,-82,175,-92
2480,-1804,4042,-7538,-14,-431,-292,-85,174,-89
2490,-2088,4328,-8498,-6,-390,-271,-85,173,-90
2500,-2188,4670,-8864,-2,-439,-270,-84,174,-88
2510,-2122,4664,-8570,-6,-458,-274,-83,174,-89
2520,-2042,4508,-8350,-13,-496,-303,-86,173,-90
2530,-2002,4300,-7852,-11,-520,-300,-86,173,-91
2540,-1932,4358,-7802,-6,-505,-280,-84,172,-89
2550,-1998,4370,-7682,-8,-466,-271,-84,173,-88
2560,-2250,4560,-8182,1,-446,-264,-88,174,-90
2570,-2270,4658,-8080,-9,-437,-267,-87,172,-86
2580,-2336,4564,-8340,-12,-436,-289,-88,172,-88
2590,-2406,4486,-8364,-5,-443,-277,-86,173,-87
