Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-1298,4724,-8630,67,195,92,-59,181,-109
10,-1410,4634,-8866,71,157,99,-80,176,-95
20,-1418,4586,-9030,54,109,60,-81,176,-95
30,-1290,4540,-8880,53,66,47,-78,174,-94
40,-1132,4392,-8384,52,68,49,-78,176,-95
50,-1140,4110,-8062,59,100,89,-80,177,-94
60,-1072,3958,-7756,74,162,153,-78,175,-93
70,-1026,4022,-7686,79,241,191,-81,177,-95
80,-1110,4262,-7968,70,302,200,-77,176,-94
90,-1184,4480,-8232,77,317,218,-79,175,-96
100,-1174,4604,-8258,71,309,217,-76,175,-95
110,-1302,4340,-8000,87,327,241,-78,176,-93
120,-1160,4152,-7898,98,358,259,-78,176,-95
130,-1368,4292,-8284,92,357,251,-80,176,-96
140,-1130,4714,-8510,87,337,219,-78,176,-97
150,-1348,5070,-9194,85,265,187,-78,176,-95
160,-1394,5104,-9414,73,174,140,-81,179,-98
170,-1248,4954,-8990,54,102,83,-77,174,-97
180,-1018,4762,-8390,46,75,49,-78,174,-98
190,-878,4290,-7776,58,113,76,-77,176,-95
200,-796,3918,-7190,69,197,123,-77,175,-97
210,-552,3864,-7198,81,305,164,-78,176,-96
220,-534,4368,-7872,77,380,181,-76,175,-98
230,-796,4848,-9220,84,341,167,-75,176,-98
240,-932,5032,-9790,77,238,150,-75,177,-98
250,-900,4936,-9686,58,139,99,-78,176,-97
260,-596,4642,-8868,50,62,66,-74,176,-99
270,-470,4188,-8068,49,75,70,-77,177,-98
280,-388,3904,-7616,56,121,113,-74,176,-97
290,-444,3940,-7524,67,190,159,-75,175,-98
300,-454,4314,-8028,75,222,173,-75,177,-99
310,-638,4616,-8672,84,249,172,-76,177,-98
320,-776,4802,-9084,67,200,122,-75,178,-100
330,-726,4792,-9066,51,138,78,-74,177,-97
340,-696,4668,-8816,45,96,62,-73,176,-99
350,-660,4262,-8028,52,106,83,-76,176,-98
360,-658,3790,-7456,66,174,133,-72,174,-100
370,-572,3494,-7186,79,261,185,-74,178,-98
380,-722,3914,-7822,89,331,230,-73,178,-98
390,-704,4602,-8656,90,325,233,-73,176,-100
400,-710,5232,-9528,91,282,207,-71,175,-99
410,-802,5358,-9746,77,172,139,-74,176,-101
420,-520,4852,-8854,59,117,92,-72,178,-99
430,-364,4204,-8018,65,131,107,-74,176,-101
440,-84,3806,-7148,70,209,132,-74,179,-99
450,-106,3822,-7438,87,307,177,-73,178,-99
460,-100,4250,-8214,85,349,188,-72,176,-101
470,-126,4654,-8756,86,348,182,-72,179,-98
480,-404,4914,-9678,70,267,178,-72,176,-99
490,-252,4912,-9420,67,184,132,-71,177,-101
500,-94,4696,-9064,48,121,81,-73,178,-100
510,8,4106,-8308,47,91,70,-72,176,-100
520,160,3750,-7646,62,157,128,-71,178,-99
530,168,3870,-7570,59,205,157,-70,178,-97
540,208,4306,-7914,63,258,182,-74,178,-101
550,16,4798,-8672,59,242,175,-70,178,-102
560,-60,5014,-9150,67,214,156,-71,178,-101
570,-256,5050,-9468,62,136,110,-71,180,-103
580,-136,4626,-8818,61,100,90,-71,178,-101
590,-46,4260,-8100,62,108,79,-71,181,-103
600,70,4086,-7724,57,150,94,-70,180,-101
610,0,4174,-8030,70,180,111,-70,177,-102
620,-58,4404,-8554,71,168,109,-69,179,-103
630,-16,4462,-8624,72,153,106,-69,179,-103
640,-26,4324,-8462,73,156,123,-71,177,-104
650,20,4224,-8268,74,152,127,-70,178,-102
660,316,4140,-7846,75,210,138,-68,179,-103
670,342,4122,-7916,79,258,156,-69,180,-103
680,238,4006,-8164,82,300,183,-69,178,-102
690,216,4232,-8522,90,288,200,-67,179,-100
700,274,4564,-8732,93,292,189,-70,176,-104
710,248,4638,-9180,83,230,150,-68,177,-104
720,376,4568,-9082,69,169,107,-66,179,-103
730,390,4300,-8672,55,131,84,-68,178,-103
740,530,3992,-8044,59,166,124,-68,179,-105
750,496,4130,-7974,67,209,154,-67,177,-104
760,604,4110,-8010,80,254,184,-68,178,-104
770,516,4326,-8334,81,276,193,-63,176,-105
780,554,4458,-8522,76,302,201,-66,178,-105
790,524,4478,-8594,76,279,200,-66,179,-104
800,566,4468,-8446,69,279,187,-67,180,-103
810,604,4552,-8484,69,258,174,-64,178,-104
820,488,4646,-8826,65,210,150,-67,179,-104
830,522,4616,-8908,68,158,124,-65,180,-107
840,570,4616,-8766,67,128,112,-65,179,-102
850,584,4292,-8466,70,108,79,-64,179,-106
860,674,4236,-8226,61,109,75,-67,181,-102
870,782,4268,-8262,59,118,71,-65,180,-106
880,754,4492,-8584,62,123,81,-63,180,-106
890,698,4434,-8722,61,106,74,-64,177,-106
900,802,4304,-8496,65,115,78,-65,179,-105
910,892,4080,-7948,57,154,101,-62,179,-105
920,1014,3818,-7384,68,235,147,-66,181,-104
930,946,3716,-7590,83,298,200,-64,181,-103
940,940,3818,-7868,96,372,246,-64,179,-105
950,806,4290,-8606,93,374,253,-64,179,-106
960,978,4682,-9016,88,340,238,-63,180,-105
970,788,4920,-9472,77,261,190,-61,181,-104
980,1004,4688,-9052,74,209,154,-65,181,-109
990,1024,4258,-8614,72,166,129,-64,180,-106
1000,1116,3980,-7930,54,165,115,-63,177,-105
1010,1076,3958,-7978,63,187,124,-62,180,-105
1020,1034,4022,-8118,72,215,146,-62,181,-107
1030,1068,4386,-8648,76,213,134,-61,178,-107
1040,1186,4690,-9058,61,172,104,-59,178,-106
1050,1060,4810,-9350,48,106,61,-60,181,-106
1060,1040,4532,-8986,46,73,51,-60,179,-105
1070,1036,4078,-8316,57,59,63,-63,180,-106
1080,1262,3668,-7526,69,113,98,-59,181,-109
1090,1320,3480,-7180,71,219,149,-63,182,-107
1100,1314,3488,-7366,79,331,204,-63,179,-106
1110,1298,3960,-8084,80,356,235,-60,180,-108
1120,1200,4438,-8678,86,359,249,-60,180,-107
1130,1258,4622,-9054,86,309,221,-61,181,-108
1140,1164,4576,-9168,82,254,187,-61,183,-107
1150,1234,4556,-8972,74,203,152,-59,179,-106
1160,1516,4498,-8596,53,151,107,-61,182,-106
1170,1526,4478,-8676,50,116,80,-58,180,-108
1180,1448,4510,-8814,52,68,48,-58,178,-107
1190,1518,4452,-8604,52,45,35,-57,180,-106
1200,1476,4322,-8458,45,28,14,-58,181,-108
1210,1526,4134,-8194,45,30,17,-59,179,-107
1220,1532,4014,-8242,53,39,26,-59,180,-109
1230,1498,3914,-8314,48,42,32,-56,179,-108
1240,1476,4168,-8558,45,24,24,-59,180,-107
1250,1514,4282,-8762,49,-4,13,-59,179,-107
1260,1490,4400,-8908,38,-40,-6,-60,180,-108
1270,1536,4348,-8724,32,-71,-27,-58,181,-109
1280,1526,4204,-8430,33,-82,-33,-59,179,-108
