Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,-5216,3974,-5544,146,1042,616,-110,140,-27
10,-5798,3892,-6148,161,1059,642,-103,158,-58
20,-5794,4570,-7692,129,1017,594,-103,160,-58
30,-6272,3764,-7094,152,955,595,-103,158,-60
40,-5288,3856,-7450,152,897,580,-102,158,-61
50,-4870,3900,-6214,131,903,531,-103,160,-61
60,-4556,3854,-6084,123,941,569,-103,160,-62
70,-4824,3920,-6050,135,1024,585,-101,160,-65
80,-4624,3676,-6838,132,1016,635,-103,160,-64
90,-4864,3958,-7410,177,949,662,-102,162,-66
100,-4900,4022,-7468,175,906,633,-99,161,-68
110,-4830,4322,-7688,168,846,591,-100,164,-69
120,-4674,4004,-6528,159,881,568,-100,162,-67
130,-4144,4232,-7068,100,886,528,-97,164,-68
140,-4228,4204,-6730,122,893,560,-99,164,-67
150,-3916,3978,-7280,152,901,612,-96,163,-70
160,-4614,3944,-6944,158,856,598,-98,163,-71
170,-4252,4084,-7566,152,819,572,-97,164,-71
180,-4340,4016,-7092,170,862,589,-99,164,-72
190,-4210,3994,-6634,151,915,606,-99,166,-74
200,-4104,4078,-6928,118,949,575,-98,163,-73
210,-3692,4106,-6990,130,965,585,-95,164,-73
220,-4240,4340,-7848,135,963,601,-97,166,-74
230,-4130,4140,-7742,160,889,617,-96,167,-76
240,-3874,4228,-7384,170,866,602,-95,167,-75
250,-3092,4312,-7000,177,898,583,-95,165,-76
260,-3108,4268,-6618,163,951,591,-94,167,-78
270,-3242,4404,-7228,130,992,581,-94,168,-80
280,-3174,4364,-7212,118,1030,579,-94,167,-80
290,-3152,4862,-8138,122,1006,593,-93,169,-80
300,-3458,4592,-8460,144,982,618,-92,170,-81
310,-3342,4160,-8574,181,925,630,-92,172,-83
320,-3420,3828,-8190,170,924,626,-91,170,-82
330,-2546,4120,-7480,152,947,601,-90,170,-82
340,-2376,4774,-7778,155,963,608,-89,171,-84
350,-2472,4892,-8548,159,940,625,-90,171,-82
360,-2800,4992,-8654,138,900,590,-90,172,-84
370,-2724,4640,-8472,124,847,541,-86,170,-85
380,-2626,4196,-7820,141,829,555,-88,170,-85
390,-2476,4080,-7928,159,857,602,-90,171,-87
400,-2260,4004,-7616,174,886,602,-85,173,-89
410,-1944,4214,-7432,141,945,588,-86,175,-91
420,-2238,4674,-8022,124,956,575,-87,172,-87
