Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
1740,-7240,2692,-4164,-108,-1526,-955,-109,146,-31
1750,-7984,2722,-3848,-121,-1458,-922,-111,143,-30
1760,-6938,2526,-3704,-134,-1415,-959,-108,142,-29
1770,-7388,2186,-3386,-116,-1426,-972,-111,139,-28
1780,-7314,1994,-3852,-135,-1428,-885,-109,142,-27
1790,-7186,2246,-3616,-130,-1434,-961,-108,141,-26
1800,-7240,2604,-3030,-145,-1409,-993,-111,139,-26
1810,-8076,2428,-4190,-136,-1441,-941,-109,138,-22
1820,-7568,2408,-3632,-118,-1486,-958,-109,139,-23
1830,-8490,2108,-3236,-125,-1510,-944,-109,136,-19
1840,-8458,2558,-3370,-133,-1541,-1033,-110,137,-20
1850,-7440,2100,-2336,-136,-1530,-1052,-108,137,-16
1860,-7998,1530,-3016,-132,-1508,-985,-111,134,-17
1870,-8218,1694,-2374,-131,-1551,-1022,-108,135,-17
1880,-7742,1734,-2636,-132,-1593,-1034,-109,135,-16
1890,-8428,1554,-1984,-140,-1616,-1010,-108,135,-14
1900,-7492,1034,-772,-140,-1552,-1031,-109,132,-12
1910,-7624,818,-1398,-133,-1513,-964,-109,132,-14
1920,-8460,1086,-1406,-119,-1479,-965,-108,133,-11
1930,-8176,1058,-1124,-118,-1481,-963,-107,131,-11
1940,-8218,1184,-1256,-127,-1528,-975,-107,129,-10
1950,-8204,1280,-1598,-150,-1572,-1009,-108,129,-11
1960,-8106,784,-1298,-132,-1545,-976,-106,129,-6
1970,-8284,512,-354,-136,-1514,-990,-106,128,-5
1980,-8238,1030,-1368,-126,-1529,-1012,-105,128,-7
1990,-7914,796,-98,-140,-1526,-1013,-104,129,-5
2000,-7748,632,-602,-157,-1569,-1033,-102,125,-5
2010,-8034,-10,782,-155,-1484,-986,-102,127,-2
2020,-8220,238,-578,-142,-1468,-984,-103,125,-3
2030,-7960,190,-154,-108,-1450,-954,-104,126,-3
2040,-7908,-264,494,-142,-1423,-878,-102,124,-2
2050,-8150,368,-1054,-104,-1467,-917,-100,127,-1
