Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
0,604,4512,-8684,93,391,280,-97,164,-67
10,710,4358,-8696,96,397,263,-65,182,-108
20,714,4324,-8636,88,393,251,-63,180,-105
30,898,4156,-8178,84,402,258,-64,181,-106
40,1014,4186,-8124,95,442,279,-62,181,-103
50,950,4228,-8332,97,446,285,-63,178,-106
60,976,4150,-8468,106,450,299,-63,179,-105
70,942,4136,-8448,100,452,301,-61,181,-104
80,1106,4306,-8512,95,450,284,-61,179,-107
90,1300,4462,-8712,88,425,278,-61,181,-105
100,1138,4752,-9102,89,381,258,-61,181,-105
110,1350,4278,-8506,90,367,253,-61,181,-107
120,1492,3706,-7938,104,419,289,-61,181,-106
130,1388,3568,-7822,108,459,300,-60,181,-104
140,1662,3794,-7878,108,506,320,-58,180,-108
150,1678,4244,-8634,112,520,321,-56,180,-106
160,1504,4730,-9480,97,426,267,-57,179,-107
170,1578,5210,-9992,69,280,180,-59,180,-108
180,1536,5352,-10270,48,101,92,-56,180,-105
190,1572,5234,-9942,31,-56,-17,-58,180,-107
200,1632,4622,-8926,16,-143,-78,-57,180,-106
210,1662,3902,-7934,23,-143,-78,-59,183,-109
220,1666,3438,-7254,28,-74,-25,-58,180,-106
230,1672,3468,-7232,47,9,14,-58,181,-107
240,1694,3876,-7848,58,70,41,-56,180,-108
250,1528,4426,-8876,51,62,33,-56,182,-107
260,1510,4702,-9458,42,-6,0,-57,181,-106
270,1486,4738,-9474,30,-90,-37,-59,182,-108
280,1528,4358,-8686,18,-136,-59,-59,179,-106
290,1550,3928,-7924,22,-120,-51,-58,179,-106
300,1566,3594,-7408,31,-62,-19,-57,180,-106
310,1556,3700,-7514,40,8,24,-58,182,-107
320,1530,4120,-8110,47,47,39,-59,181,-106
330,1520,4602,-8806,45,22,20,-59,179,-106
340,1456,4888,-9322,31,-47,-34,-59,182,-106
350,1458,4868,-9474,18,-151,-95,-57,179,-107
360,1564,4436,-8816,21,-201,-125,-59,183,-105
370,1466,4010,-8296,17,-227,-143,-56,180,-108
380,1440,3634,-7876,28,-210,-137,-58,180,-103
390,1396,4008,-8420,27,-232,-139,-58,181,-106
400,1590,4444,-8990,21,-266,-163,-57,178,-106
410,1450,4776,-9450,0,-315,-209,-58,178,-109
420,1464,4616,-9234,-11,-406,-240,-56,182,-105
430,1474,4382,-8600,-12,-453,-259,-59,182,-105
440,1556,4404,-8460,-20,-455,-264,-59,179,-106
450,1496,4742,-9198,-4,-491,-290,-60,181,-104
460,1246,4852,-9528,-19,-571,-347,-61,181,-106
470,1106,4712,-9460,-49,-652,-412,-61,182,-106
480,1302,4216,-8362,-57,-703,-440,-61,180,-106
490,1298,4064,-7690,-44,-673,-414,-62,180,-106
500,1036,3904,-7564,-37,-630,-385,-63,179,-103
510,956,3768,-7734,-20,-535,-335,-63,178,-106
520,886,4050,-8058,-15,-502,-304,-63,179,-104
530,678,4298,-8510,-17,-480,-298,-64,182,-102
540,664,4450,-8690,-5,-485,-279,-63,178,-102
550,660,4434,-8446,-20,-509,-296,-64,180,-104
560,494,4426,-8652,-7,-518,-298,-63,176,-104
570,590,4400,-8506,-8,-520,-295,-65,179,-103
580,452,4200,-8246,-2,-494,-296,-67,181,-105
